smile,value_min,value_max,value_mean
Cc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)c(C(C)(C)C)c8)cc7C6=O)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,223.0,223.0,223.0
Cc1cccc(C(=O)Nc2ccc3oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(C)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4c(=O)c3c2)c1,338.0,338.0,338.0
Cc1ccc(-c2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,370.0,370.0,370.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,268.0,268.0,268.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)C6CC7C(=O)N(C)C(=O)C7CC6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,276.0,276.0,276.0
Cc1ccc2oc3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3c(=O)c2c1,450.0,450.0,450.0
Cc1cccc(C(=O)Nc2ccc3oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)c5)cc4c(=O)c3c2)c1,310.0,310.0,310.0
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)C6CC7C(=O)N(C)C(=O)C7CC6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,280.0,280.0,280.0
Cc1cc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cc(N5C(=O)C6CC7C(=O)N(C)C(=O)C7CC6C5=O)cc(C(F)(F)F)c4)cc3)cc2)cc(C(F)(F)F)c1,275.0,275.0,275.0
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc2C)cc1C,417.5,417.5,417.5
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)c(C)c2)c(C)c1,417.5,417.5,417.5
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)cc2C)cc1C,326.3,326.3,326.3
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)c(C)c2)c(C)c1,326.3,326.3,326.3
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc2C)cc1,347.3,349.0,348.15
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc2)c(C)c1,347.3,349.0,348.15
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)cc2)c(C)c1,265.0,278.0,271.5
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)cc2C)cc1,265.0,278.0,271.5
Cc1cc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc(C(F)(F)F)c1,296.0,296.0,296.0
Cc1cc(N2C(=O)c3ccc(C(=O)Nc4cc(NC(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc(C(F)(F)F)c4)cc3C2=O)cc(C(F)(F)F)c1,318.0,318.0,318.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Nc5cc(NC(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc(C(F)(F)F)c5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,314.0,314.0,314.0
Cc1cc(C(c2ccccc2)c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc(C)c1C,333.0,333.0,333.0
Cc1cc(C(c2ccc(C(F)(F)F)cc2)c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc(C)c1C,341.0,341.0,341.0
Cc1cc(C(c2ccc(C(F)(F)F)cc2)c2cc(C)c(N3C(=O)c4ccc(C(=O)Nc5ccc(-c6ccc(NC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C(F)(F)F)c(C(F)(F)F)c5)cc4C3=O)c(C)c2)cc(C)c1C,362.0,362.0,362.0
Cc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,332.0,374.0,353.0
Cc1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,298.0,319.0,308.5
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)CCCCC7)cc6)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,212.0,212.0,212.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)CCCCC7)cc6)cc5C4=O)cc3C(F)(F)F)c(C(C)(C)C)c2)c(C(F)(F)F)c1,224.0,224.0,224.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)CCCCC7)cc6)cc5C4=O)cc3C(F)(F)F)cc2C(C)(C)C)c(C(F)(F)F)c1,224.0,224.0,224.0
Cc1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)CCCCC7)cc6)cc5C4=O)cc3C(F)(F)F)cc2C(C)(C)C)c(C(F)(F)F)c1,237.0,237.0,237.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,223.0,223.0,223.0
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4C(F)(F)F)c(C)c3)cc2C)c(C(F)(F)F)c1,269.0,269.0,269.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,207.0,207.0,207.0
Cc1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,213.0,213.0,213.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)CCCCC7)cc6)cc5C4=O)cc3)cc2)cc1,213.0,213.0,213.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)CCCCC7)cc6)cc5C4=O)cc3)cc2C(C)(C)C)cc1,224.0,224.0,224.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)CCCCC7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,224.0,224.0,224.0
Cc1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)CCCCC7)cc6)cc5C4=O)cc3)cc2C(C)(C)C)cc1,224.0,224.0,224.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4)cc3)cc2)cc1,226.0,226.0,226.0
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4)c(C)c3)cc2C)cc1,248.0,248.0,248.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4)cc3)cc2)cc1,210.0,210.0,210.0
Cc1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4)cc3)cc2)cc1,221.0,221.0,221.0
Cc1cc(Oc2c(F)c(F)c(-c3c(F)c(F)c(Oc4cc(C)c(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C)c4)c(F)c3F)c(F)c2F)cc(C)c1C,286.0,286.0,286.0
Cc1cc(Oc2c(F)c(F)c(-c3c(F)c(F)c(Oc4cc(C)c(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)c(C)c4)c(F)c3F)c(F)c2F)cc(C)c1C,345.0,345.0,345.0
Cc1cc(Oc2c(F)c(F)c(-c3c(F)c(F)c(Oc4cc(C)c(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)c(C)c4)c(F)c3F)c(F)c2F)cc(C)c1C,300.0,300.0,300.0
Cc1cc(Oc2c(F)c(F)c(-c3c(F)c(F)c(Oc4cc(C)c(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)c(C)c4)c(F)c3F)c(F)c2F)cc(C)c1C,280.0,280.0,280.0
Cc1ccc(Oc2c(F)c(F)c(-c3c(F)c(F)c(Oc4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4)c(F)c3F)c(F)c2F)cc1,338.0,338.0,338.0
Cc1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)c2)c(C(F)(F)F)c1,220.0,220.0,220.0
Cc1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)c2)c(C(F)(F)F)c1,213.0,213.0,213.0
Cc1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C(F)(F)F)c2)c(C(F)(F)F)c1,247.0,247.0,247.0
Cc1cc(C(c2ccccc2)c2cc(C)c(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)c(C)c2)cc(C)c1C,385.0,385.0,385.0
Cc1cc(C(c2ccc(F)cc2)c2cc(C)c(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)c(C)c2)cc(C)c1C,382.0,382.0,382.0
Cc1cc(C(c2cc(C)c(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)c(C)c2)c2cc(F)c(F)c(F)c2)cc(C)c1C,375.0,375.0,375.0
Cc1cc(C(c2ccccc2)c2cc(C)c(N3C(=O)C4C5C=CC(C6C(=O)N(C)C(=O)C56)C4C3=O)c(C)c2)cc(C)c1C,400.0,400.0,400.0
Cc1cc(C(c2ccc(F)cc2)c2cc(C)c(N3C(=O)C4C5C=CC(C6C(=O)N(C)C(=O)C56)C4C3=O)c(C)c2)cc(C)c1C,387.0,387.0,387.0
Cc1cc(C(c2cc(C)c(N3C(=O)C4C5C=CC(C6C(=O)N(C)C(=O)C56)C4C3=O)c(C)c2)c2cc(F)c(F)c(F)c2)cc(C)c1C,364.0,364.0,364.0
Cc1cccc(-c2cc(Oc3ccc(C)cc3C(F)(F)F)ccc2Oc2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Oc6cc(Oc7ccc(NC(=O)c8ccc9c(c8)C(=O)OC9=O)cc7C(F)(F)F)cc(Oc7ccc(NC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7C(F)(F)F)c6)c(C(F)(F)F)c5)cc4C3=O)cc2C(F)(F)F)c1,223.0,223.0,223.0
Cc1cccc(-c2cc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)ccc2Oc2ccc(C)cc2C(F)(F)F)c1,223.0,223.0,223.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)cc2-c2cccc(C(F)(F)F)c2)c(C(F)(F)F)c1,221.0,221.0,221.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)c(-c3cccc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,221.0,221.0,221.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)cc2-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C(F)(F)F)c1,230.0,230.0,230.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,230.0,230.0,230.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)c(-c3cc(Cl)cc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,224.0,224.0,224.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)cc2-c2cc(Cl)cc(C(F)(F)F)c2)c(C(F)(F)F)c1,224.0,224.0,224.0
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5cc(C(F)(F)F)cc(C(F)(F)F)c5)(c5ccc6c(c5)C(=O)N(C)C6=O)C(F)(F)F)cc4C3=O)cc2)cc1,283.6,283.6,283.6
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6cc(C(F)(F)F)cc(C(F)(F)F)c6)(c6ccc7c(c6)C(=O)N(C)C7=O)C(F)(F)F)cc5C4=O)cc3)cc2)cc1,259.5,259.5,259.5
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(C(c5cc(C(F)(F)F)cc(C(F)(F)F)c5)(c5ccc6c(c5)C(=O)N(C)C6=O)C(F)(F)F)cc4C3=O)c2)cc1,257.7,257.7,257.7
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(C(c5cc(C(F)(F)F)cc(C(F)(F)F)c5)(c5ccc6c(c5)C(=O)N(C)C6=O)C(F)(F)F)cc4C3=O)cc2)c1,257.7,257.7,257.7
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6cc(C(F)(F)F)cc(C(F)(F)F)c6)(c6ccc7c(c6)C(=O)N(C)C7=O)C(F)(F)F)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,245.8,245.8,245.8
Cc1cc(C(F)(F)F)ccc1N1CCN(c2ccc(C(F)(F)F)cc2N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)CC1,266.0,266.0,266.0
Cc1cc(C(F)(F)F)ccc1Oc1ccc(Oc2ccc(C(F)(F)F)cc2N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,231.0,231.0,231.0
Cc1cc(C(F)(F)F)ccc1N1CCN(c2ccc(C(F)(F)F)cc2N2C(=O)c3ccc(Oc4ccc(C(c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3C2=O)CC1,211.0,211.0,211.0
Cc1cc(C(F)(F)F)ccc1Oc1ccc(Oc2ccc(C(F)(F)F)cc2N2C(=O)c3ccc(Oc4ccc(C(c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3C2=O)cc1,142.0,142.0,142.0
Cc1ccc(Oc2ccc(N3C(=O)[C@@H]4C[C@@H]5C(=O)N(C)C(=O)[C@H]5C[C@H]4C3=O)cc2)cc1,294.0,294.0,294.0
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C[C@H]5C(=O)N(C)C(=O)[C@@H]5C[C@@H]4C3=O)cc2)cc1,294.0,294.0,294.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)[C@H]5C[C@H]6C(=O)N(C)C(=O)[C@@H]6C[C@@H]5C4=O)cc3)cc2)cc1,278.0,278.0,278.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)[C@@H]5C[C@@H]6C(=O)N(C)C(=O)[C@H]6C[C@H]5C4=O)cc3)cc2)cc1,278.0,278.0,278.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@H]7C(=O)N(C)C(=O)[C@@H]7C[C@@H]6C5=O)cc4)cc3)cc2)cc1,256.0,256.0,256.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)[C@@H]6C[C@@H]7C(=O)N(C)C(=O)[C@H]7C[C@H]6C5=O)cc4)cc3)cc2)cc1,256.0,256.0,256.0
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@H]7C(=O)N(C)C(=O)[C@@H]7C[C@@H]6C5=O)cc4)cc3)cc2)cc1,284.0,284.0,284.0
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)[C@@H]6C[C@@H]7C(=O)N(C)C(=O)[C@H]7C[C@H]6C5=O)cc4)cc3)cc2)cc1,284.0,284.0,284.0
Cc1ccc(Oc2ccc(N3C(=O)[C@@H]4C[C@@H]5C(=O)N(C)C(=O)[C@H]5C[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,310.0,310.0,310.0
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C[C@H]5C(=O)N(C)C(=O)[C@@H]5C[C@@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,310.0,310.0,310.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@H]7C(=O)N(C)C(=O)[C@@H]7C[C@@H]6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,287.0,287.0,287.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)[C@@H]6C[C@@H]7C(=O)N(C)C(=O)[C@H]7C[C@H]6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,287.0,287.0,287.0
Cc1ccc(N2C(=O)[C@@H]3C[C@@H]4C(=O)N(C)C(=O)[C@H]4C[C@H]3C2=O)cc1,407.0,407.0,407.0
Cc1ccc(N2C(=O)[C@H]3C[C@H]4C(=O)N(C)C(=O)[C@@H]4C[C@@H]3C2=O)cc1,407.0,407.0,407.0
Cc1ccc(-c2ccc(N3C(=O)[C@H]4C[C@H]5C(=O)N(C)C(=O)[C@@H]5C[C@@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,340.0,344.0,342.0
Cc1ccc(-c2ccc(N3C(=O)[C@@H]4C[C@@H]5C(=O)N(C)C(=O)[C@H]5C[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,340.0,344.0,342.0
Cc1ccc(C(=O)Nc2ccc(N3C(=O)[C@H]4C[C@H]5C(=O)N(C)C(=O)[C@@H]5C[C@@H]4C3=O)cc2)cc1,350.0,350.0,350.0
Cc1ccc(NC(=O)c2ccc(N3C(=O)[C@H]4C[C@H]5C(=O)N(C)C(=O)[C@@H]5C[C@@H]4C3=O)cc2)cc1,350.0,350.0,350.0
Cc1ccc(C(=O)Nc2ccc(N3C(=O)[C@@H]4C[C@@H]5C(=O)N(C)C(=O)[C@H]5C[C@H]4C3=O)cc2)cc1,350.0,350.0,350.0
Cc1ccc(NC(=O)c2ccc(N3C(=O)[C@@H]4C[C@@H]5C(=O)N(C)C(=O)[C@H]5C[C@H]4C3=O)cc2)cc1,350.0,350.0,350.0
CC1CCC(CC2CCC(N3C(=O)[C@@H]4C[C@@H]5C(=O)N(C)C(=O)[C@H]5C[C@H]4C3=O)CC2)CC1,303.0,303.0,303.0
CC1CCC(CC2CCC(N3C(=O)[C@H]4C[C@H]5C(=O)N(C)C(=O)[C@@H]5C[C@@H]4C3=O)CC2)CC1,303.0,303.0,303.0
CC1CCC(CC2CCC(N3C(=O)[C@@H]4C[C@@H]5C(=O)N(C)C(=O)[C@H]5C[C@H]4C3=O)C(C)C2)CC1C,290.0,290.0,290.0
CC1CCC(CC2CCC(N3C(=O)[C@H]4C[C@H]5C(=O)N(C)C(=O)[C@@H]5C[C@@H]4C3=O)C(C)C2)CC1C,290.0,290.0,290.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(-c6ccc(NC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C(F)(F)F)c(C(F)(F)F)c5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,328.0,328.0,328.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(-c6ccc(NC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)c(C(F)(F)F)c6)cc5C(F)(F)F)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,270.0,270.0,270.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(-c6ccc(NC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C)c(C)c5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,259.0,259.0,259.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Nc5cc(Cl)c(-c6cc(Cl)c(NC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6Cl)cc5Cl)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,218.0,218.0,218.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C(F)(F)F)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,232.0,232.0,232.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(C)C7=O)c(C(F)(F)F)c5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,232.0,232.0,232.0
Cc1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1C,368.0,368.0,368.0
Cc1ccc(Oc2cc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3C(F)(F)F)cc3ccccc23)c(C(F)(F)F)c1,269.0,269.0,269.0
Cc1ccc(Oc2cc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3C(F)(F)F)c3ccccc3c2)c(C(F)(F)F)c1,269.0,269.0,269.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)c3ccccc3c2)c(C(F)(F)F)c1,258.0,258.0,258.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)cc3ccccc23)c(C(F)(F)F)c1,258.0,258.0,258.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)c3ccccc3c2)c(C(F)(F)F)c1,247.0,247.0,247.0
