smile,value_min,value_max,value_mean
Cc1cc(C)c(-c2ccc(-c3cc(C)c(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C)cc2)cc1C,73,73,73
Cc1cc(C)c(-c2cc(C)c(-c3cc(C)c(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C)cc2C)cc1C,81,81,81
Cc1ccc(-c2ccc(-c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3C)cc2)c(C)c1C,78,78,78
Cc1cc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2C)c(C)cc1-c1ccc(C)c(C)c1C,81,81,81
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C(F)(F)F)cc1,80.2,80.2,80.2
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c(C(F)(F)F)c1,80.2,80.2,80.2
Cc1ccc(C(=O)OC(c2ccccc2)C(OC(=O)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c2ccccc2)cc1,85.57,85.57,85.57
C=Cc1c(F)c(F)c(Oc2ccc(C(c3ccc(C)cc3)c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)c(F)c1F,62.1,62.1,62.1
Cc1ccc(Oc2ccc(N3C(=O)C4C5C(=O)N(C)C(=O)C5C4C3=O)cc2)cc1,78.9,78.9,78.9
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)C6C7C(=O)N(C)C(=O)C7C6C5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,73.2,73.2,73.2
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)[C@H]6C[C@H]7C(=O)N(C)C(=O)[C@@H]7C[C@@H]6C5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,85.2,85.2,85.2
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)[C@@H]6C[C@@H]7C(=O)N(C)C(=O)[C@H]7C[C@H]6C5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,85.2,85.2,85.2
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1C)n2-c1ccccc1,10,10,10
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc3n2-c2ccccc2)c(C)c1,10,10,10
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc6c(c5)Oc5cc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)ccc5C65c6ccccc6-c6ccccc65)cc4C3=O)cc2)cc1,11.6,11.6,11.6
Cc1ccc(N2C(=O)c3ccc(C(=O)Oc4ccc5c(c4)Oc4cc(OC(=O)c6ccc7c(c6)C(=O)N(C)C7=O)ccc4C54c5ccccc5-c5ccccc54)cc3C2=O)cc1,11.7,11.7,11.7
Cc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc6c(c5)Oc5cc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)ccc5C65c6ccccc6-c6ccccc65)cc4C3=O)cc2)cc1,6.4,6.4,6.4
Cc1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc6c(c5)Oc5cc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)ccc5C65c6ccccc6-c6ccccc65)cc4C3=O)cc2)cc1,6.4,6.4,6.4
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc3n2-c2ccccc2)c(C(F)(F)F)c1,38,38,38
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1C(F)(F)F)n2-c1ccccc1,38,38,38
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc6c(c5)Oc5cc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)ccc5C65c6ccccc6-c6ccccc65)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,48.3,48.3,48.3
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(C6(c7ccc(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7)c7ccccc7-c7ccccc76)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,55.9,55.9,55.9
Cc1ccc(C(=O)Oc2ccc3c(c2)Oc2cc(OC(=O)c4ccc(N5C(=O)C6C7C(=O)N(C)C(=O)C7C6C5=O)cc4)ccc2C32c3ccccc3-c3ccccc32)cc1,77.4,82.8,79.85
Cc1ccc(C(=O)Oc2ccc(C3(c4ccc(OC(=O)c5ccc(N6C(=O)C7C8C(=O)N(C)C(=O)C8C7C6=O)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,84.4,84.4,84.4
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc6c(c5)Oc5ccc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc5C65c6ccccc6-c6ccccc65)cc4C3=O)cc2)cc1,3.1,3.1,3.1
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc6c(c5)C5(c7ccc(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7O6)c6ccccc6-c6ccccc65)cc4C3=O)cc2)cc1,3.1,3.1,3.1
Cc1ccc(N2C(=O)c3ccc(C(=O)Oc4ccc5c(c4)Oc4ccc(OC(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc4C54c5ccccc5-c5ccccc54)cc3C2=O)cc1,1.8,1.8,1.8
Cc1ccc(N2C(=O)c3ccc(C(=O)Oc4ccc5c(c4)C4(c6ccc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6O5)c5ccccc5-c5ccccc54)cc3C2=O)cc1,1.8,1.8,1.8
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc6c(c5)C5(c7ccc(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7O6)c6ccccc6-c6ccccc65)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,28.9,28.9,28.9
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc6c(c5)Oc5ccc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc5C65c6ccccc6-c6ccccc65)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,28.9,28.9,28.9
Cc1ccc(-c2nc3cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)ccc3n2-c2ccccc2)c(C)c1,80,80,80
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc1C)n2-c1ccccc1,80,80,80
Cc1ccc(C(c2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,50,87,68.5
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,62,86,74
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,76,86,81
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,79,88,83.5
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,86,90,88
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc1C(F)(F)F)n2-c1ccccc1,81,81,81
Cc1ccc(-c2nc3cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)ccc3n2-c2ccccc2)c(C(F)(F)F)c1,81,81,81
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)cc3)cc2)c1,74,74,74
Cc1ccc(Oc2ccc(N3C(=O)C4CC(C5CC(=O)N(C)C5=O)c5ccccc5C4C3=O)cc2)cc1,85,85,85
Cc1ccc(Oc2ccc(N3C(=O)CC(C4CC5C(=O)N(C)C(=O)C5c5ccccc54)C3=O)cc2)cc1,85,85,85
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)CC(C5CC6C(=O)N(C)C(=O)C6c6ccccc65)C4=O)cc3)cc2)cc1,71,71,71
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)C5CC(C6CC(=O)N(C)C6=O)c6ccccc6C5C4=O)cc3)cc2)cc1,71,71,71
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)CC(C6CC7C(=O)N(C)C(=O)C7c7ccccc76)C5=O)cc4)cc3)cc2)cc1,87,87,87
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)C6CC(C7CC(=O)N(C)C7=O)c7ccccc7C6C5=O)cc4)cc3)cc2)cc1,87,87,87
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)C6CC(C7CC(=O)N(C)C7=O)c7ccccc7C6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,84,84,84
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)CC(C6CC7C(=O)N(C)C(=O)C7c7ccccc76)C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,84,84,84
Cc1ccc(Oc2ccc(N3C(=O)CC(C4CC5C(=O)N(C)C(=O)C5c5cc(C)ccc54)C3=O)cc2)cc1,85,85,85
Cc1ccc(Oc2ccc(N3C(=O)C4CC(C5CC(=O)N(C)C5=O)c5ccc(C)cc5C4C3=O)cc2)cc1,85,85,85
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)C5CC(C6CC(=O)N(C)C6=O)c6ccc(C)cc6C5C4=O)cc3)cc2)cc1,87,87,87
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)CC(C5CC6C(=O)N(C)C(=O)C6c6cc(C)ccc65)C4=O)cc3)cc2)cc1,87,87,87
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)C6CC(C7CC(=O)N(C)C7=O)c7ccc(C)cc7C6C5=O)cc4)cc3)cc2)cc1,80,80,80
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)CC(C6CC7C(=O)N(C)C(=O)C7c7cc(C)ccc76)C5=O)cc4)cc3)cc2)cc1,80,80,80
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)CC(C6CC7C(=O)N(C)C(=O)C7c7cc(C)ccc76)C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,89,89,89
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)C6CC(C7CC(=O)N(C)C7=O)c7ccc(C)cc7C6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,89,89,89
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(Oc7ccc(C(C)(C)c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)cc7)cc6C5=O)c4)cc3)cc2)c1,75,75,75
Cc1ccc(Oc2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,11,11,11
Cc1ccc(Oc2ccc(-n3c(-c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)cc5C(F)(F)F)cc4)nc(-c4ccccc4)c3-c3ccccc3)cc2)c(C(F)(F)F)c1,11,11,11
Cc1ccc(Oc2ccc(-n3c(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(C)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C(F)(F)F)cc4)nc(-c4ccccc4)c3-c3ccccc3)cc2)c(C(F)(F)F)c1,26,26,26
Cc1ccc(Oc2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,26,26,26
Cc1ccc(Oc2ccc(-n3c(-c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5C(F)(F)F)cc4)nc(-c4ccccc4)c3-c3ccccc3)cc2)c(C(F)(F)F)c1,16,16,16
Cc1ccc(Oc2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,16,16,16
Cc1ccc(Oc2ccc(-n3c(-c4ccc(Oc5ccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5C(F)(F)F)cc4)nc(-c4ccccc4)c3-c3ccccc3)cc2)c(C(F)(F)F)c1,16,16,16
Cc1ccc(Oc2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,16,16,16
Cc1ccc(Oc2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,18,18,18
Cc1ccc(Oc2ccc(-n3c(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5C(F)(F)F)cc4)nc(-c4ccccc4)c3-c3ccccc3)cc2)c(C(F)(F)F)c1,18,18,18
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)C6CC7C(=O)N(C)C(=O)C7CC6C5=O)c4)cc3)cc2)c1,79,79,79
Cc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c1,83,83,83
Cc1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,86,86,86
Cc1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,86,86,86
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,92,92,92
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,92,92,92
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,87,87,87
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,87,87,87
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,88,88,88
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,88,88,88
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,86,86,86
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,86,86,86
Cc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5)cc4C3=O)c2)c1,72,72,72
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)C6CCC(C7CCC8C(=O)N(C)C(=O)C8C7)CC6C5=O)cc4)cc3)cc2)cc1,84.7,84.7,84.7
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)C6CCC(C7CCC8C(=O)N(C)C(=O)C8C7)CC6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,87,87,87
Cc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)C7CCC(C8CCC9C(=O)N(C)C(=O)C9C8)CC7C6=O)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,86.4,86.4,86.4
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4[C@H]5C=C[C@H]([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2)cc1,85,85,85
Cc1ccc(-c2ccc(N3C(=O)[C@H]4[C@H]5C=C[C@H]([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,87,87,87
CC1=C[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(Oc4ccc(C)cc4)cc3)C(=O)[C@@H]12,86,86,86
CC1=C[C@@H]2[C@@H]3C(=O)N(c4ccc(Oc5ccc(C)cc5)cc4)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(C)C(=O)[C@H]21,86,86,86
CC1=C[C@@H]2[C@@H]3C(=O)N(c4ccc(-c5ccc(C)cc5C(F)(F)F)c(C(F)(F)F)c4)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(C)C(=O)[C@H]21,88,88,88
CC1=C[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(-c4ccc(C)cc4C(F)(F)F)c(C(F)(F)F)c3)C(=O)[C@@H]12,88,88,88
CC1=C(C)[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(Oc4ccc(C)cc4)cc3)C(=O)[C@@H]12,88,88,88
CC1=C(C)[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(-c4ccc(C)cc4C(F)(F)F)c(C(F)(F)F)c3)C(=O)[C@@H]12,86,86,86
Cc1ccc(-c2ccc(N3C(=O)c4ccc(O[C@H]5CC[C@H](Oc6ccc7c(c6)C(=O)N(C)C7=O)CC5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,71,71,71
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(O[C@H]5CC[C@H](Oc6ccc7c(c6)C(=O)N(C)C7=O)CC5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,52,52,52
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(O[C@H]7CC[C@H](Oc8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)c4)cc3)cc2)c1,69,69,69
Cc1ccc(-c2ccc(N3C(=O)c4ccc(O[C@H]5CC[C@@H](Oc6ccc7c(c6)C(=O)N(C)C7=O)CC5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,62,62,62
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(O[C@H]5CC[C@@H](Oc6ccc7c(c6)C(=O)N(C)C7=O)CC5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,57,57,57
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(O[C@H]7CC[C@@H](Oc8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)c4)cc3)cc2)c1,60,60,60
Cc1cc(C(F)(F)F)c(Oc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2)c(C(F)(F)F)c1,3,3,3
Cc1ccc(Oc2c(C(F)(F)F)cc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2C(F)(F)F)cc1,3,3,3
Cc1cc(C(F)(F)F)c(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,6,6,6
Cc1ccc(Oc2c(C(F)(F)F)cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,6,6,6
Cc1ccc(Oc2c(C(F)(F)F)cc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,4,4,4
Cc1cc(C(F)(F)F)c(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,4,4,4
Cc1cc(C(F)(F)F)c(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,61,61,61
Cc1ccc(Oc2c(C(F)(F)F)cc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,61,61,61
Cc1cc(C(F)(F)F)c(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c(C(F)(F)F)c1,57,57,57
Cc1ccc(Oc2c(C(F)(F)F)cc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C(F)(F)F)cc1,57,57,57
Cc1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)c7ccccc7-c7ccccc76)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,62,62,62
Cc1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)OC(=O)c7ccccc76)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,75,75,75
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)c7ccccc7-c7ccccc76)cc5)cc4C3=O)cc2)cc1,31,31,31
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)OC(=O)c7ccccc76)cc5)cc4C3=O)cc2)cc1,44,44,44
Cc1cc(C(c2ccncc2)c2cc(C)c(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C)c2)cc(C)c1C,36.4,36.4,36.4
Cc1cc(C(c2ccncc2)c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,70.4,70.4,70.4
Cc1cc(C(c2ccncc2)c2cc(C)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,73.8,73.8,73.8
Cc1cc(C(c2ccncc2)c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc(C)c1C,84.7,84.7,84.7
Cc1ccc(C(c2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C)c2)C2CCCCC2)cc1C,26,26,26
Cc1cccc(Oc2ccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)cc2)c1,85,85,85
Cc1ccc(Oc2cccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)c2)cc1,85,85,85
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,78,78,78
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,74,74,74
