smiles
O=c1oc(=O)c2cc3cc4c(=O)oc(=O)c4cc3cc12
O=C1OC(=O)c2cc(Oc3ccc(C4(c5ccc(Oc6ccc7c(c6)C(=O)OC7=O)cc5)CCCCC4)cc3)ccc21
O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O
O=C1OC(=O)c2cc(S(=O)(=O)c3ccc4c(c3)C(=O)OC4=O)ccc21
O=C(Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)OC4=O)cc2)cc1)c1ccc2c(c1)C(=O)OC2=O
O=C1OC(=O)C2C1C1C(=O)OC(=O)C21
O=C1OC(=O)c2cc(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4Oc3ccc4c(c3)C(=O)OC4=O)ccc21
O=C1OC(=O)C2CC(C3CCCC4C(=O)OC(=O)C43)CCC12
Cc1cc(-c2cc(C)c(OC(=O)c3ccc4c(c3)C(=O)OC4=O)c(C)c2)cc(C)c1OC(=O)c1ccc2c(c1)C(=O)OC2=O
O=C(Nc1ccc2c(c1)C(=O)OC2=O)c1ccc(C(=O)Nc2ccc3c(c2)C(=O)OC3=O)cc1
O=C(Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)OC3=O)c(C(F)(F)F)c1)c1ccc2c(c1)C(=O)OC2=O
CC(C)(C)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)c(Oc2ccc3c(c2)C(=O)OC3=O)c1
O=C(Oc1ccc(C2(c3ccc(OC(=O)c4ccc5c(c4)C(=O)OC5=O)cc3)c3ccccc3-c3ccccc32)cc1)c1ccc2c(c1)C(=O)OC2=O
O=C(Cl)c1ccc2c(c1)C(=O)OC2=O
O=C1OC(=O)C2CC(C3CCC4C(=O)OC(=O)C4C3)CCC12
Cc1cc(-c2cc(C)c(OC(=O)c3ccc4c(c3)C(=O)OC4=O)c(C)c2C)c(C)c(C)c1OC(=O)c1ccc2c(c1)C(=O)OC2=O
O=C(Nc1cc(Cl)c(-c2cc(Cl)c(NC(=O)c3ccc4c(c3)C(=O)OC4=O)cc2Cl)cc1Cl)c1ccc2c(c1)C(=O)OC2=O
O=C1OC(=O)C2C3C=CC(C12)C1C(=O)OC(=O)C31
O=C1OC(=O)c2cc(O[C@H]3CC[C@@H](Oc4ccc5c(c4)C(=O)OC5=O)CC3)ccc21
O=C1OC(=O)[C@H]2C3CCC([C@@H]12)[C@@H]1C(=O)OC(=O)[C@H]31
O=C(Oc1ccc2c(c1)C(=O)OC2=O)c1ccc(C(=O)Oc2ccc3c(c2)C(=O)OC3=O)cc1
O=C(Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)OC4=O)c(C(F)(F)F)c2)cc1C(F)(F)F)c1ccc2c(c1)C(=O)OC2=O
Cc1c(OC(=O)c2ccc3c(c2)C(=O)OC3=O)ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)OC4=O)c(C)c2C)c1C
O=C(Nc1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O
O=C(Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)OC4=O)cc2)cc1)c1ccc2c(c1)C(=O)OC2=O
O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21
O=C(Nc1cc(NC(=O)c2ccc3c(c2)C(=O)OC3=O)cc(C(F)(F)F)c1)c1ccc2c(c1)C(=O)OC2=O
CC(C)(C)c1cc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)ccc1OC(=O)c1ccc2c(c1)C(=O)OC2=O
CC12C(=O)OC(=O)C1(C)C1(C)C(=O)OC(=O)C21C
O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12
O=C1OC(=O)c2c1cccc2-c1cccc2c1C(=O)OC2=O
O=C1OC(=O)c2cc(Oc3ccc(Oc4ccc5c(c4)C(=O)OC5=O)c(-c4ccc(Cl)c(C(F)(F)F)c4)c3)ccc21
O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21
Cc1cc(NC(=O)c2ccc3c(c2)C(=O)OC3=O)ccc1-c1ccc(NC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1C
O=C1OC(=O)C2CC3C(=O)OC(=O)C3CC12
O=C1OC(=O)c2cc(Oc3ccc(C(c4ccc(Oc5ccc6c(c5)C(=O)OC6=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)ccc21
O=C1OC(=O)c2cc(C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)(c3ccc4c(c3)C(=O)OC4=O)C(F)(F)F)ccc21
O=C(Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)OC5=O)cc3C(F)(F)F)c(-c3ccc(Cl)c(C(F)(F)F)c3)c2)c(C(F)(F)F)c1)c1ccc2c(c1)C(=O)OC2=O
CC1=C(C)[C@@H]2[C@@H]3C(=O)OC(=O)[C@@H]3[C@H]1[C@@H]1C(=O)OC(=O)[C@@H]12
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1
O=C(Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)OC5=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1)c1ccc2c(c1)C(=O)OC2=O
O=C1OC(=O)c2cc(-c3cc4c(cc3Cl)C(=O)OC4=O)c(Cl)cc21
CCC1CC2(CCC3(CC4CC3C3C(=O)OC(=O)C43)C2=O)CC2C(=O)OC(=O)C12
O=C(Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)OC4=O)cc2C(F)(F)F)c(C(F)(F)F)c1)c1ccc2c(c1)C(=O)OC2=O
O=C(Oc1ccc2c(c1)Oc1cc(OC(=O)c3ccc4c(c3)C(=O)OC4=O)ccc1C21c2ccccc2-c2ccccc21)c1ccc2c(c1)C(=O)OC2=O
O=C(Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)OC5=O)cc3C(F)(F)F)c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1)c1ccc2c(c1)C(=O)OC2=O
O=C(OC1CCC(OC(=O)c2ccc3c(c2)C(=O)OC3=O)CC1)c1ccc2c(c1)C(=O)OC2=O
O=C(Nc1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)C(=O)OC3=O)C2=O
CC12C(=O)OC(=O)C1C1(C)C(=O)OC(=O)C21
