smile,value_min,value_max,value_mean,SpDiam_A,nSpiro,nBridgehead,AATS7d,AATS7p,ATSC3c,ATSC7d,ATSC7Z,ATSC1m,ATSC3p,ATSC8i,MATS6c,MATS8c,MATS3dv,MATS3d,MATS5d,MATS2v,MATS5v,MATS1se,MATS6pe,MATS3p,MATS4i,GATS4c,GATS5c,GATS7c,GATS8c,GATS4d,GATS6d,GATS3Z,GATS5Z,GATS6v,GATS5se,GATS4i,GATS7i,nBondsS,MINdO,AETA_beta,AETA_beta_s,AETA_beta_ns_d,IC1,PEOE_VSA3,PEOE_VSA9,SlogP_VSA3,SlogP_VSA11,MDEN-33,AMID_N,piPC10,n6aHRing,nARing,n10FRing,n10FaRing,nFaHRing,nFARing,JGI2,JGI3,JGI5,JGI6
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)CCCCC7)cc6)cc5C4=O)cc3)cc2C(C)(C)C)cc1,73.0,73.0,73.0,5.026563863427292,0,0,2.9551282051282053,1.3307306718113077,-0.3791790607230092,1.2163171502441834,249.816144785981,275.2512403358233,-7.617527048991164,0.5619150276526312,-0.0883321220809123,-0.0091335436025683,0.0078029973697268,-0.1192682697476361,-0.0078393278945592,0.0797852994542128,-0.0558826167382687,-0.0023858456384992,0.0103828122180255,-0.1071354369472611,0.0265790360409314,1.158390052039609,0.7737562017919073,0.912431796902242,1.3059994361226923,1.0213685366959262,0.8032528738286236,0.9861994153309358,1.024203696608444,1.0671767795970188,0.8424284361929036,0.9635240561136028,1.0099138309706066,81,12.3500645972035,1.3676470588235294,0.6323529411764706,0.0294117647058823,3.249984217076209,4.899909730850478,27.941192241471544,10.82998093879356,45.99609466627124,0.0499999999999999,0.0641066716195535,8.888592941329717,0,3,0,0,0,2,0.0792270531400966,0.0572777777777777,0.0238815142576204,0.0222038122179564
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)CCCCC7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,73.0,73.0,73.0,5.02686821595376,0,0,2.9615384615384617,1.3307306718113077,-0.3791500097287176,3.216317150244181,249.816144785981,275.2512403358233,-7.617527048991164,-7.092697525747364,-0.0889068412371466,-0.0023813332277198,0.0078029973697268,-0.1192682697476361,-0.0078393278945592,0.0797852994542127,-0.0558826167382687,-0.0023858456384992,0.0103828122180255,-0.1071354369472611,0.0265790360409314,1.1583487119218487,0.7736419968251492,0.9138661090564708,1.2974299572922308,1.0213685366959262,0.8032528738286236,0.9861994153309358,1.024203696608444,1.0671767795970188,0.8424284361929036,0.9635240561136028,1.0099138309706066,81,12.351456421987905,1.3676470588235294,0.6323529411764706,0.0294117647058823,3.249984217076209,4.899909730850478,27.941192241471544,10.82998093879356,45.99609466627124,0.0499999999999999,0.0641075941805074,8.901085606585932,0,3,0,0,0,2,0.0792270531400966,0.0572777777777777,0.0238815142576204,0.0222038122179564
Cc1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)CCCCC7)cc6)cc5C4=O)cc3)cc2C(C)(C)C)cc1,83.0,83.0,83.0,5.027817653466176,0,0,3.008,1.4246557492322427,-0.4079689239897207,-40.34319526627219,-81.95857988165686,304.0677816920719,-11.838271779880571,-109.82230233708816,-0.0939329443731928,-0.0204311110477376,0.0405845137388761,-0.0743394536497984,-0.0126146004378763,0.1387461875463312,-0.0411477087476569,0.0036354288508888,-0.0459390635421657,-0.149150984011686,0.0407378161396643,1.1493778538565396,0.997687419348702,0.8538698848618984,1.031980581376778,0.953466748768473,1.0669686165320702,1.0147741795434673,1.0552983852660254,1.0136552176403664,1.0560605742298033,0.9474753756912748,1.1124070728219333,93,12.372458580534651,1.3194444444444444,0.625,0.0277777777777777,3.25482171617978,4.899909730850478,27.941192241471544,16.244971408190338,45.99609466627124,0.0499999999999999,0.0605472075206108,8.960822765942886,0,3,0,0,0,2,0.0831074977416441,0.0594941956882255,0.0281966490299823,0.0253208616780045
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4)cc3)cc2)cc1,87.0,87.0,87.0,5.02635557800813,0,0,3.068345323741007,1.309186328576543,-0.3110927439131303,12.466111771700358,364.781212841855,261.3657875321054,-3.225489013781111,38.179705494853074,-0.0273779810619409,-0.0516232965016707,-0.0444472221677859,-0.1877150564877686,0.0403617767634504,-0.0061366882754344,-0.0607313634206793,-0.0056358857710556,0.1006059609786619,-0.046876105324017,-0.0108110770573396,1.1632084434189842,0.5912428044457828,1.101117904414958,1.5516380372114755,1.0764212764319367,0.7056189575588,0.95915157506853,0.9843565525383708,1.0817495071809349,0.6368004120973012,1.002073108888582,0.9262113263360882,74,12.349965017156489,1.4357142857142855,0.6357142857142857,0.0285714285714285,3.079638419977241,4.899909730850478,27.941192241471544,5.41499046939678,45.99609466627124,0.0499999999999999,0.0622739601947759,8.997657541046223,0,3,0,0,0,2,0.0759734093067426,0.0509623797025371,0.021060606060606,0.0201374716553288
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4)c(C)c3)cc2C)cc1,101.0,101.0,101.0,5.026876554090704,0,0,2.772727272727273,1.2483336652375483,-0.1100346246074163,13.12255859375,434.927734375,294.6184756157245,-8.265056735553927,-10.402787530658014,-0.0344433265111559,0.0306964071658515,-0.047571606475716,-0.1699122582452338,-0.0581978360246768,0.0997118298555507,-0.1306340106326328,0.0007423963445881,0.0762363105673519,-0.109941704242466,0.0568338595536543,1.3853725027196016,0.5798181075616328,0.9441442582639674,1.2690108589540974,1.1537134496538772,0.6955518139613238,0.9505410799288784,1.0230930554346112,1.1137079192308337,0.6143835801823491,0.9364078220876202,0.9370538673239242,86,12.370608801937191,1.385135135135135,0.6283783783783784,0.027027027027027,3.207739503370676,4.899909730850478,27.941192241471544,5.41499046939678,45.99609466627124,0.0499999999999999,0.0589057158779468,9.090010737111806,0,3,0,0,0,2,0.0817777777777778,0.0537569944044764,0.0236772486772486,0.0201761418853255
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4)cc3)cc2)cc1,87.0,87.0,87.0,5.026424180943593,0,0,3.0297029702970297,1.2965783806325908,-0.3076255744485061,10.129408000000002,260.257088,286.73521894400005,-5.373311374179343,31.47780664283724,-0.0212396942259944,0.0074138271024955,-0.0560787378909028,-0.1998339363746008,0.0597118704619879,0.0449153740704847,-0.0447162455278396,-0.0007403653945994,0.1196134115494629,-0.0711466505013273,-0.0373850578694473,1.1016267007268528,0.569773529905594,1.2767775152131562,1.5396047783670628,1.034464237663273,0.6931695146636541,0.9756125473501102,0.96986923870413,1.03988167999705,0.5897905408509327,1.028290986645742,0.9029252267682462,83,12.361871998322384,1.3972602739726028,0.6301369863013698,0.0273972602739726,3.159862586298845,4.899909730850478,27.941192241471544,10.82998093879356,45.99609466627124,0.0499999999999999,0.0597139000546752,8.954467803281961,0,3,0,0,0,2,0.0831074977416441,0.0553497942386831,0.0220067049808429,0.0205535547552354
Cc1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)CCCCC8)cc7)cc6C5=O)cc4)cc3)cc2)cc1,87.0,87.0,87.0,5.026356537127694,0,0,3.0449826989619377,1.3078516038051036,-0.2176216593670779,13.87819592071244,435.2680264291871,250.7065572358527,-3.992304299397987,31.57862327600989,-0.0052542138585564,0.0074846458635227,-0.0360447011514756,-0.1837102768297307,0.0298181818181818,-0.0067833552320745,-0.0618639585091214,-0.0091749535866253,0.1382702296901081,-0.0574269775365187,0.0019095377185279,1.168476740883713,0.6691246441956815,0.9496090648332642,1.5207876375073257,1.090201257861635,0.6802140672782874,0.9454883973110556,1.003104845955713,1.1046579810059585,0.7146956985048746,0.99039043792767,0.9576086130451122,75,12.352282360825251,1.4340277777777777,0.6354166666666666,0.0277777777777777,3.1377500053629,4.899909730850478,27.941192241471544,5.41499046939678,45.99609466627124,0.0499999999999999,0.0605434910938046,8.954467803281961,0,3,0,0,0,2,0.0777777777777778,0.0532230703986429,0.0203216374269005,0.0201482993197278
Cc1cc(C(c2ccccc2)c2cc(C)c(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)c(C)c2)cc(C)c1C,87.0,87.0,87.0,5.080041673581242,0,0,2.707112970711297,1.4055886077824975,-0.1589566810817262,-5.802158880080956,-218.65457918704672,158.33198927846044,-7.530830773922378,10.421397181892736,0.0805028756091878,-0.077634047371255,-0.1300712574562877,-0.1870986009177405,-0.0220253014663798,0.1622045398975197,-0.0730833494956665,0.0050710588014511,0.0976930252728104,-0.1564148407798403,0.0684902060845424,1.2115769071795377,1.171086128472393,0.5746891453463229,0.7735181771403077,1.203339083068543,1.046751050865076,0.9921144653593296,1.0312544871488056,0.8942276691712353,1.0572072177324638,0.961797492355747,1.2449934420616948,60,12.67756181783468,1.2073170731707317,0.6219512195121951,0.0,3.058341695775263,4.899909730850478,29.35901045932913,19.178148736287287,0.0,0.1666666666666666,0.1063232990450327,8.1631086395132,0,3,0,0,0,1,0.0876369327073552,0.0720697831978319,0.0326527777777777,0.0219907530111611
Cc1cc(C(c2ccc(F)cc2)c2cc(C)c(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)c(C)c2)cc(C)c1C,86.0,86.0,86.0,5.082244769948045,0,0,2.774058577405858,1.4025199164017448,-0.1443640222537336,-3.104739416427729,-154.0824759655928,145.3255680520798,-7.4645413545996675,2.048816784046611,0.0668666204243087,-0.0901285249082315,-0.1569469077922754,-0.1909631082208353,-0.0123127673040409,0.1711960227177204,-0.0723990757473579,-0.0013844531923735,0.0728825829858002,-0.1540638873002655,0.0664717185227025,1.1722714059359085,1.1280804075089237,0.5575361248311439,0.7984954173772014,1.1667860608734013,1.026796299909974,0.9916007708153362,0.9929867281124536,0.8971287659844177,0.8249325228685419,0.8703193906876776,1.190867741948436,60,12.675403693555555,1.2083333333333333,0.625,0.0119047619047619,3.1759865013072326,9.290324778525298,29.35901045932913,19.178148736287287,0.0,0.1666666666666666,0.103792173716512,8.226009160927648,0,3,0,0,0,1,0.091324200913242,0.0710978835978835,0.0336213991769547,0.0235006745314159
Cc1cc(C(c2cc(C)c(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)c(C)c2)c2cc(F)c(F)c(F)c2)cc(C)c1C,91.0,91.0,91.0,5.093567866445984,0,0,2.8577405857740588,1.3939320163565898,-0.117308308023165,-3.286220273233261,-228.0565019396188,120.9503775168352,-7.309146588989909,-69.19111935946852,0.0953609133906022,-0.0412971642363037,-0.0741846294669571,-0.1862302973608398,-0.001199651010615,0.1901881593883213,-0.0807032975886529,-0.0068341529938814,0.0792569643789945,-0.1489919286833912,0.0591724285816054,1.0583643391237132,1.077282521752301,0.6713176478236736,0.8298353233437883,1.1253846153846156,1.0095174746055626,0.9178092525721462,0.9880342921765024,0.8745566852794611,0.78906660159057,0.767121733549876,1.2364413909849474,60,12.67055415651852,1.2102272727272727,0.6306818181818182,0.034090909090909,3.273008254385404,18.07115487387494,29.35901045932913,19.178148736287287,0.0,0.1666666666666666,0.0990744127944994,8.355442349216817,0,3,0,0,0,1,0.0952380952380952,0.0719135802469135,0.0372679738562091,0.0213396929653087
Cc1cc(C(c2ccccc2)c2cc(C)c(N3C(=O)C4C5C=CC(C6C(=O)N(C)C(=O)C56)C4C3=O)c(C)c2)cc(C)c1C,76.0,76.0,76.0,5.214954240355447,0,2,2.8072289156626504,1.4315677809201244,-0.3121120362007143,-16.196282647011696,-110.54590610479087,174.05164333920715,-7.349097022117114,-31.944472090716413,0.0501035884753222,-0.0996346566740581,-0.0850631607247715,-0.1335541746447548,-0.0483979444022901,0.152020950408977,-0.0564283747647626,0.0049211772170568,0.0394237439727623,-0.1442314436741464,-0.0114908876649869,1.1707124565164864,1.2676528819625406,0.5462515950699531,0.8054809775135254,1.1990025084516998,1.0250735420311152,0.9821811064451904,1.0318279422364998,0.9253599326980028,1.1852412248206616,1.038329840431481,1.160636834489384,62,13.0335340400569,1.2093023255813953,0.627906976744186,0.0,3.116452988162888,4.899909730850478,29.35901045932913,19.178148736287287,0.0,0.1666666666666666,0.1017116472037417,8.353427161081964,0,5,0,0,0,1,0.0779220779220779,0.0684413580246913,0.0325252525252525,0.0235642899134962
Cc1cc(C(c2ccc(F)cc2)c2cc(C)c(N3C(=O)C4C5C=CC(C6C(=O)N(C)C(=O)C56)C4C3=O)c(C)c2)cc(C)c1C,81.0,81.0,81.0,5.2149601830519625,0,2,2.8714859437751006,1.4286223301570722,-0.2975193773726388,-13.818298349623454,-45.17176734497674,159.53259644594368,-7.273441978307639,-37.94098510739002,0.0384094118233546,-0.1106155578628115,-0.1174130284335067,-0.1400610080638238,-0.0391490713781609,0.1597595064741025,-0.0553576547398684,-0.0013323147931857,0.0250919816119604,-0.1418535181054142,0.001309143485313,1.1340371176935693,1.2204271603965149,0.5308114224030946,0.8279556211525217,1.165919644158801,1.007871532367019,0.9826570387804232,0.995802976584394,0.9293204892671768,0.9193672216114988,0.9332798210730636,1.117334733347316,62,13.031375915777778,1.2102272727272727,0.6306818181818182,0.0113636363636363,3.234981999164375,9.290324778525298,29.35901045932913,19.178148736287287,0.0,0.1666666666666666,0.0994003825604029,8.4057063089486,0,5,0,0,0,1,0.0815752461322082,0.0676328502415458,0.0334082397003745,0.0249635275797065
Cc1cc(C(c2cc(C)c(N3C(=O)C4C5C=CC(C6C(=O)N(C)C(=O)C56)C4C3=O)c(C)c2)c2cc(F)c(F)c(F)c2)cc(C)c1C,91.0,91.0,91.0,5.214989237437974,0,2,2.9518072289156625,1.4203793256960604,-0.2704636631339254,-14.4938311168082,-120.2674250921327,132.36144158951458,-7.099216553114498,-104.84594480242382,0.0701045959499285,-0.0600943317240408,-0.0472886294024264,-0.1410921670373115,-0.0285679368700388,0.1761391242670335,-0.0629808955991929,-0.0064434465792178,0.0413811196451,-0.1367509422036801,0.0125746002345248,1.026963290003698,1.155280776309245,0.6429363005914769,0.8539376458085216,1.1286247725285374,0.9943319623118106,0.9133921935459725,0.9923009003083066,0.9098041125134824,0.8467158034631463,0.812124856381159,1.171341043110144,62,13.02652637874074,1.2119565217391304,0.6358695652173914,0.0326086956521739,3.3387760616988027,18.07115487387494,29.35901045932913,19.178148736287287,0.0,0.1666666666666666,0.0950786889943139,8.514968844389612,0,5,0,0,0,1,0.0856760374832664,0.06859410430839,0.0367502986857825,0.0227689317485235
Cc1cccc(-c2cc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)ccc2Oc2ccc(C)cc2C(F)(F)F)c1,98.3,98.3,98.3,5.006897713040585,0,0,3.534482758620689,1.3939251516916014,-2.047567981413156,4.998215348007138,298.41790600832843,75.95819711351115,-18.58704353434964,-140.1333537978976,-0.1587460565118803,0.0844598252899166,-0.0510693765559013,-0.1376014200774444,-0.0320176163537773,0.0083132495622741,0.0018385645803263,-0.0418534303767484,-0.1432744692841951,-0.2047318498827531,-0.0170803761245676,1.0094178549854205,0.8684346297574321,0.9570628689731412,1.0584184865768833,0.9530057840868652,0.914620425720812,0.834575649945669,0.9715328711807888,1.0741975911552766,0.9410585168304908,0.8801556903047375,1.0737345925649275,102,11.982004470396566,1.3644067796610169,0.6567796610169492,0.0338983050847457,3.5720966978443425,14.48898409899412,44.63154671656253,35.61835554101742,57.49511833283905,0.0384615384615384,0.0889733048241204,9.457122321855792,0,3,0,0,0,3,0.0825082508250825,0.0627240143369175,0.02941400304414,0.0218722533261092
Cc1cccc(-c2cc(Oc3ccc(C)cc3C(F)(F)F)ccc2Oc2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Oc6cc(Oc7ccc(NC(=O)c8ccc9c(c8)C(=O)OC9=O)cc7C(F)(F)F)cc(Oc7ccc(NC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7C(F)(F)F)c6)c(C(F)(F)F)c5)cc4C3=O)cc2C(F)(F)F)c1,98.3,98.3,98.3,5.010733909326509,0,0,3.538793103448276,1.3939251516916014,-2.0475063982329544,6.998215348007138,298.41790600832843,75.95819711351113,-18.58704353434965,-147.7879663512976,-0.1589348271637666,0.087460952600869,-0.0510693765559013,-0.1376014200774444,-0.0320176163537773,0.0083132495622741,0.0018385645803263,-0.0418534303767484,-0.1432744692841951,-0.2047318498827532,-0.0170803761245677,1.0093792427849997,0.8682896949307715,0.9580014039183956,1.0554579095887282,0.9530057840868652,0.914620425720812,0.834575649945669,0.9715328711807888,1.0741975911552766,0.9410585168304906,0.8801556903047378,1.0737345925649275,102,11.98330510434432,1.3644067796610169,0.6567796610169492,0.0338983050847457,3.5720966978443425,14.48898409899412,44.63154671656253,35.61835554101742,57.49511833283905,0.0384615384615384,0.0889744568086158,9.46421679332609,0,3,0,0,0,3,0.0825082508250825,0.0627240143369175,0.02941400304414,0.0218722533261092
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)c(-c3cccc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,94.0,94.0,94.0,5.016156648851794,0,0,3.5905172413793105,1.3905115408520603,-1.9624276171888253,8.412552052349787,318.3381915526472,45.6260662309567,-18.74964621876844,-160.6704294753158,-0.1704699491845014,0.1086431769338042,-0.0634804777695619,-0.1463095591287967,-0.0304005988080269,-0.0158161183426468,0.0017012167997927,-0.0416926375170765,-0.1569353597593599,-0.2045795469568888,-0.0249006067601813,0.9903558229676652,0.8521330391069726,0.94034406855941,1.0148117933353178,0.939931767407664,0.9062756691367474,0.8223939370793766,0.9934626185382328,1.0933389671078957,0.943500299432996,0.8795134182884913,1.0477648663539396,102,11.98192320099126,1.3491735537190082,0.6590909090909091,0.0330578512396694,3.5395608709353783,14.48898409899412,50.19499820825953,41.7946540584609,57.49511833283905,0.0384615384615384,0.0867685900690877,9.494962298202973,0,3,0,0,0,3,0.0844017094017094,0.0627179870453413,0.0302037037037037,0.0221862538118695
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)cc2-c2cccc(C(F)(F)F)c2)c(C(F)(F)F)c1,94.0,94.0,94.0,5.012469582726585,0,0,3.586206896551724,1.3905115408520603,-1.9624892023635965,6.412552052349789,318.3381915526471,45.626066230956695,-18.74964621876844,-153.01581692191598,-0.1702950014566602,0.1053246961312665,-0.0634804777695619,-0.1463095591287967,-0.0304005988080269,-0.0158161183426468,0.0017012167997927,-0.0416926375170765,-0.15693535975936,-0.2045795469568888,-0.0249006067601814,0.9903925397070334,0.8522710618935498,0.9395087716349028,1.018088894869435,0.939931767407664,0.9062756691367474,0.8223939370793766,0.9934626185382328,1.0933389671078957,0.943500299432996,0.8795134182884913,1.0477648663539396,102,11.980688568403703,1.3491735537190082,0.6590909090909091,0.0330578512396694,3.5395608709353783,14.48898409899412,50.19499820825953,41.7946540584609,57.49511833283905,0.0384615384615384,0.0867674175739221,9.488083371323928,0,3,0,0,0,3,0.0844017094017094,0.0627179870453413,0.0302037037037037,0.0221862538118695
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,92.7,92.7,92.7,5.034612374964096,0,0,3.619747899159664,1.3824728211292163,-1.815622948622744,9.980099680877764,327.054824482771,26.77052913714208,-20.214488147598093,-169.7142302664356,-0.1573418918027213,0.1235674270832545,-0.0725088791425042,-0.1301179170904778,-0.073046268992551,-0.0086856188327769,-0.0091087796717879,-0.0405200871728578,-0.066032124634929,-0.2149128689174237,-0.0280316664384238,0.9641535268668332,0.9012581431343584,0.9395817008691192,0.9965865727365082,0.9197617647185988,0.8811892972208183,0.817994538217319,0.953451431931288,1.0848898529499345,0.9282106079480408,0.8726360159639194,1.0241237677583774,105,11.984059448876364,1.328,0.66,0.032,3.5585346790329515,14.48898409899412,55.75844969995652,47.97095257590438,57.49511833283905,0.0384615384615384,0.0839920933943601,9.538010591393956,0,3,0,0,0,3,0.0853909465020576,0.0624398749398749,0.0324732682473268,0.0216565986394557
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)cc2-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C(F)(F)F)c1,92.7,92.7,92.7,5.031905500691646,0,0,3.615546218487395,1.3824728211292163,-1.815684538467592,7.980099680877764,327.054824482771,26.77052913714209,-20.214488147598093,-162.0596177130356,-0.1571844970333024,0.1199762012890283,-0.0725088791425042,-0.1301179170904778,-0.073046268992551,-0.0086856188327769,-0.0091087796717879,-0.0405200871728581,-0.0660321246349291,-0.2149128689174237,-0.0280316664384238,0.9641882143428544,0.9013896125578844,0.9388557761007932,1.0001321662233746,0.9197617647185988,0.8811892972208183,0.817994538217319,0.953451431931288,1.0848898529499345,0.9282106079480412,0.8726360159639194,1.0241237677583772,105,11.982716820476153,1.328,0.66,0.032,3.5585346790329515,14.48898409899412,55.75844969995652,47.97095257590438,57.49511833283905,0.0384615384615384,0.083990915207805,9.531422464107496,0,3,0,0,0,3,0.0853909465020576,0.0624398749398749,0.0324732682473268,0.0216565986394557
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)c(-c3cc(Cl)cc(C(F)(F)F)c3)c2)c(C(F)(F)F)c1,88.2,88.2,88.2,5.021561105524396,0,0,3.609913793103448,1.4061940822941963,-1.94706165991092,9.855443188578224,327.04967281380124,27.741305653723494,-19.60512427885104,-158.41888161458485,-0.1695876126923284,0.1099313259771847,-0.0649955203242836,-0.136842922851925,-0.0296394602963945,-0.0093720142045787,-0.0047290066250018,-0.0421650675023434,-0.1567426890808753,-0.2102794121765507,-0.023192815992107,0.9968637915152294,0.8519152137122279,0.9351780537742042,1.0131386728559844,0.948243411509796,0.9037517638015976,0.8649485299695062,0.9712538388288146,1.094982255874808,0.9213998040428608,0.8779508374213622,1.047452796757052,102,11.984053376482471,1.348360655737705,0.6598360655737705,0.0368852459016393,3.6189356351266295,14.48898409899412,50.19499820825953,41.7946540584609,57.49511833283905,0.0384615384615384,0.0860573695010395,9.50857980016266,0,3,0,0,0,3,0.0835978835978836,0.0629938271604938,0.0300301932367149,0.0221705022434505
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8C(F)(F)F)cc(Oc8ccc(NC(=O)c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(F)(F)F)c7)c(C(F)(F)F)c6)cc5C4=O)cc3C(F)(F)F)cc2-c2cc(Cl)cc(C(F)(F)F)c2)c(C(F)(F)F)c1,88.2,88.2,88.2,5.018102802818128,0,0,3.605603448275862,1.406194082294196,-1.947123259540481,7.855443188578224,327.04967281380124,27.74130565372348,-19.60512427885103,-150.76426906118485,-0.1694229717456195,0.1062775615945769,-0.0649955203242836,-0.136842922851925,-0.0296394602963945,-0.0093720142045787,-0.0047290066250018,-0.0421650675023434,-0.1567426890808753,-0.2102794121765506,-0.023192815992107,0.9969005531067666,0.8520540618487736,0.9344239334620384,1.0167490831657962,0.948243411509796,0.9037517638015976,0.8649485299695062,0.9712538388288146,1.094982255874808,0.9213998040428608,0.8779508374213622,1.047452796757052,102,11.982713278024567,1.348360655737705,0.6598360655737705,0.0368852459016393,3.6189356351266295,14.48898409899412,50.19499820825953,41.7946540584609,57.49511833283905,0.0384615384615384,0.0860562077677268,9.501794228548674,0,3,0,0,0,3,0.0835978835978836,0.0629938271604938,0.0300301932367149,0.0221705022434505
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5cc(C(F)(F)F)cc(C(F)(F)F)c5)(c5ccc6c(c5)C(=O)N(C)C6=O)C(F)(F)F)cc4C3=O)cc2)cc1,87.7,87.7,87.7,5.259725427289929,0,0,3.512295081967213,1.3696893944037989,-0.1028671078975488,-4.484537734337445,696.9847780804357,51.76617875682259,-7.989919214630572,-76.65020733556943,-0.3239108359791862,0.1231650351266212,-0.0249241136531281,-0.1559539725526494,0.0465080438512957,0.0885996806492791,-0.0331894126516253,-0.0154757545570626,0.0912260140349775,-0.1706862227206871,-0.1045638250254396,0.8584377433781777,0.9227879090460028,0.7906837636858144,0.970551680371016,0.9765087532859784,1.1133960097356972,0.7255165165124621,1.0564402115274756,0.9538797481053968,1.1464345811282972,0.99461224101182,0.9823779468095346,51,12.621193833132574,1.2991071428571428,0.6473214285714286,0.0089285714285714,3.436405917491708,4.899909730850478,39.06809522486554,17.76758750428373,11.49902366656781,0.0999999999999999,0.077879623193436,8.988746400692456,0,2,0,0,0,2,0.0987654320987654,0.0762028769841269,0.0342355371900826,0.0300040613260229
