smile,value_min,value_max,value_mean,VR2_A,nSpiro,nN,AATS8i,ATSC3c,ATSC4c,ATSC1Z,ATSC7Z,ATSC7p,AATSC2c,AATSC5c,AATSC1dv,AATSC2d,MATS3m,MATS2v,MATS1se,MATS4se,MATS1are,MATS3p,MATS1i,MATS3i,GATS3c,GATS7c,GATS1d,GATS3d,GATS4d,GATS2s,GATS6s,GATS7m,GATS3v,GATS1p,GATS6p,GATS7i,BCUTc-1l,RPCG,C1SP3,AXp-1d,AXp-2d,NssS,AETA_beta_s,AETA_beta_ns_d,ETA_dEpsilon_D,CIC2,CIC3,PEOE_VSA2,PEOE_VSA6,PEOE_VSA11,PEOE_VSA13,SMR_VSA9,SlogP_VSA8,SlogP_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA6,EState_VSA9,MDEO-11,AMID_N,n6AHRing,nG12FHRing,RotRatio,JGI3,JGI5,JGI6,JGI7,JGI10
Cc1cc(C(c2ccc(F)cc2)c2cc(C)c(N3C(=O)C4C5C=CC(C6C(=O)N(C)C(=O)C56)C4C3=O)c(C)c2)cc(C)c1C,47.0,47.0,47.0,65.85979102627223,0,2,160.21406373156623,-0.2975193773726388,0.1390483927625362,33.43310366928373,-45.17176734497674,-10.16541352467615,0.0023889401811582,-0.0013738890667898,1.536740906905945,0.0493839333768831,-0.0942945725824877,0.1597595064741025,-0.0013323147931857,-0.0381962658436107,0.011147281841778,-0.1418535181054142,-0.0467072532449719,-0.1139545303373674,1.2361839613332362,0.5308114224030946,0.7069722972488467,1.2930733527536613,1.165919644158801,0.4931260974449021,1.0938937408813472,0.9335968017897266,1.0906506196851895,0.999490848878333,0.8686933337460545,1.117334733347316,-0.3911662267431195,0.0827151154153565,5,0.417993247218266,0.2594084520424091,0,0.6306818181818182,0.0113636363636363,0.0,1.939652524268588,1.2323828662821672,24.078058467137765,48.55024262443742,0.0,0.0,0.0,0.0,0.0,35.36384580461331,5.687386274683562,32.717167189335456,12.13273413692322,0.0,1.0873803730028924,0.0994003825604029,0,1,0.08,0.0676328502415458,0.0334082397003745,0.0249635275797065,0.0168178382464096,0.0080487862306044
Cc1cc(C(c2cc(C)c(N3C(=O)C4C5C=CC(C6C(=O)N(C)C(=O)C56)C4C3=O)c(C)c2)c2cc(F)c(F)c(F)c2)cc(C)c1C,52.0,52.0,52.0,64.93342102721198,0,2,162.0796264951951,-0.2704636631339254,0.1734312359169256,27.88527479570584,-120.2674250921327,-10.11133664059221,0.0016776830678554,-0.0017439063476804,1.6671536424215576,0.0366630512039901,-0.0622374239619131,0.1761391242670335,-0.0064434465792178,0.0135834232441151,-7.003444226343391e-05,-0.1367509422036801,-0.0336336538847248,-0.0090426117597872,1.1402601602117663,0.6429363005914769,0.7154024767801859,1.2483157458683996,1.1286247725285374,0.503245953654597,0.9210239754346724,0.9889962938097846,1.0935091747873855,0.9982585002949306,0.8715898644567539,1.171341043110144,-0.391171595009904,0.0756088116612282,5,0.4177121070376772,0.2592588494339943,0,0.6358695652173914,0.0326086956521739,0.0,1.8923697711861875,1.2323828662821672,24.078058467137765,36.417508487514205,17.451662523137685,0.0,0.0,0.0,0.0,17.377810950400008,22.37774074977455,39.28644983456168,25.980208536304467,0.0,1.0873803730028924,0.0950786889943139,0,1,0.0769230769230769,0.06859410430839,0.0367502986857825,0.0227689317485235,0.0188871091072087,0.0086545104726922
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5cc(C(F)(F)F)cc(C(F)(F)F)c5)(c5ccc6c(c5)C(=O)N(C)C6=O)C(F)(F)F)cc4C3=O)cc2)cc1,57.1,57.1,57.1,81.27591153303338,0,2,169.65825637541516,-0.1028671078975488,0.6157405393717481,11.325108155744251,696.9847780804357,-0.6847120526595226,0.0025821062715862,-0.000331117648535,1.227056372941742,0.0141500312173668,0.0031682050940771,0.0885996806492791,-0.0154757545570626,-0.1533052608271197,-0.0126776060131668,-0.1706862227206871,-0.02783906151414,-0.1223392843289375,1.050360360424181,0.7906837636858144,0.969413014940302,1.1999445796624508,0.9765087532859784,0.3982302828028225,1.0320617128801246,0.6287643574928913,1.0402097046857746,0.9407892724023847,1.039264393701779,0.9823779468095346,-0.4948024850074069,0.094694947526609,4,0.4213242407405031,0.2768045503434194,0,0.6473214285714286,0.0089285714285714,0.0,1.867417320488146,0.826382436900559,24.078058467137765,29.82891976554344,0.0,23.628718917406022,11.49902366656781,0.0,11.49902366656781,29.449938971765388,45.5643114021152,24.743857611297408,24.26546827384644,4.736862953800049,0.7652502565742688,0.077879623193436,0,0,0.0967741935483871,0.0762028769841269,0.0342355371900826,0.0300040613260229,0.0164059345199266,0.0098840254395809
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6cc(C(F)(F)F)cc(C(F)(F)F)c6)(c6ccc7c(c6)C(=O)N(C)C7=O)C(F)(F)F)cc5C4=O)cc3)cc2)cc1,58.3,58.3,58.3,860.1318936297849,0,2,168.76075482686463,-0.1485567248645439,0.4094068393964029,15.991604938271584,806.8725925925926,-1.0772886067247032,0.0026908763407337,0.0007841323858536,1.1786076110474737,0.0013520024089129,-0.0094037266451597,0.0512652754041653,-0.019618373942498,-0.1584198828211166,-0.0148835491090171,-0.1524977990496169,-0.0304881334576858,-0.1251771837420993,1.1259206168605644,0.780552803526777,0.9577113134712756,1.1950317878994994,1.0028917200074092,0.3998036198764492,1.0293795854373216,0.642803316167133,1.0237335684763924,0.9434074871550976,1.0593661716942395,0.9908939924531251,-0.4960284268217185,0.0846743078192848,4,0.422451323838491,0.2775100371849287,0,0.6468253968253969,0.0158730158730158,0.0,2.1141973988406857,0.9920468057238256,24.078058467137765,29.82891976554344,0.0,23.628718917406022,22.99804733313562,0.0,22.99804733313562,35.199450805049295,51.31382323539911,24.743857611297408,24.26546827384644,9.473725907600098,0.7652502565742688,0.0692295472318631,0,0,0.1142857142857142,0.0714205058717254,0.03190867003367,0.0293150037792894,0.0161701777485187,0.0090389678981479
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(C(c5cc(C(F)(F)F)cc(C(F)(F)F)c5)(c5ccc6c(c5)C(=O)N(C)C6=O)C(F)(F)F)cc4C3=O)cc2)c1,56.1,56.1,56.1,75.84958840684456,0,2,170.1641987166851,-0.1152887350510251,0.6990340970513398,11.325108155744248,644.9511296266622,-2.4722363673750305,0.0025539761737245,-0.000868666945055,1.227056372941742,0.0210465829415047,0.0031682050940771,0.0885996806492791,-0.0154757545570626,-0.1499763459703613,-0.0126776060131669,-0.1706862227206871,-0.02783906151414,-0.1223392843289375,1.0522660146189948,0.7809616635854223,0.969413014940302,1.1999445796624508,1.000442791356713,0.3980909805613523,1.0124132931123455,0.6534005651551237,1.0402097046857746,0.9407892724023847,1.042144857164805,0.9843357846179314,-0.4947963737583578,0.0946925295744607,4,0.4213242407405032,0.2769248067252292,0,0.6473214285714286,0.0089285714285714,0.0,1.8421008647919423,0.7757495255081537,24.078058467137765,24.26546827384644,0.0,23.628718917406022,11.49902366656781,0.0,11.49902366656781,29.449938971765388,45.5643114021152,24.743857611297408,18.19910120538483,4.736862953800049,0.7652502565742688,0.0778794315004062,0,0,0.0967741935483871,0.0784350198412698,0.0346946740128558,0.0297818090199042,0.016084872876091,0.0099468599440798
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(C(c5cc(C(F)(F)F)cc(C(F)(F)F)c5)(c5ccc6c(c5)C(=O)N(C)C6=O)C(F)(F)F)cc4C3=O)c2)cc1,56.1,56.1,56.1,63.74030060199523,0,2,168.4758478484706,-0.1681538661369348,0.921839995251908,11.325108155744251,616.4617849703573,-0.4455209915184366,0.002494252497162,-0.0030235465817385,1.227056372941742,0.0210465829415047,0.0031682050940771,0.0885996806492791,-0.0154757545570626,-0.1402922300234277,-0.0126776060131669,-0.1706862227206872,-0.02783906151414,-0.1223392843289375,1.0644206916222645,0.8283827941954915,0.969413014940302,1.1882091803503485,0.9741153494789052,0.3980909805613523,1.0031822188386337,0.6568262196819831,1.0402097046857746,0.9407892724023847,1.0253159381530366,0.9652618759456962,-0.4946026056400964,0.094473523924913,4,0.4213242407405032,0.2769248067252292,0,0.6473214285714286,0.0089285714285714,0.0,1.8421008647919423,0.7757495255081537,24.078058467137765,35.89528683400505,0.0,23.628718917406022,11.49902366656781,0.0,11.49902366656781,35.199450805049295,39.8147995688313,24.743857611297408,24.26546827384644,4.736862953800049,0.7652502565742688,0.0779052798420679,0,0,0.0967741935483871,0.0773189484126984,0.0336788617886178,0.0295600254490285,0.0158005007558578,0.0106945814297105
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6cc(C(F)(F)F)cc(C(F)(F)F)c6)(c6ccc7c(c6)C(=O)N(C)C7=O)C(F)(F)F)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,59.8,59.8,59.8,546.7607479025864,0,2,172.31634411439865,-0.5415251891301107,0.9000959240030404,8.80859375,631.92578125,-1.6825205622115136,0.002793848536381,0.0014927561757428,1.1777533373786409,0.0250848327020201,0.0033687563469492,0.0760673911859914,-0.017134696152274,-0.1040208672582622,-0.0141446124901422,-0.1811658829116557,-0.019426563326925,-0.1130321781968044,1.126445659506246,0.7384249553516569,1.0807819463996535,1.1585973448556262,0.966128721718396,0.3914241515939054,1.053435102224456,0.7570970911435158,1.0654056533035487,0.9621532728005406,1.0532008839379183,0.9957543356796328,-0.4949465565620677,0.0717967559084622,6,0.4207129436480853,0.282348837524713,0,0.6514084507042254,0.0140845070422535,0.0,2.161506357030202,1.1670739585136207,24.078058467137765,23.762552697081823,0.0,23.628718917406022,22.99804733313562,0.0,22.99804733313562,40.16148609450011,47.36447921008175,49.51224146190846,0.0,9.473725907600098,0.7652502565742688,0.0614822463672027,0,0,0.1025641025641025,0.074714342001576,0.0351014957264957,0.0295467520341469,0.0164000254017818,0.0104164125353799
Cc1ccc(Oc2ccc(N3C(=O)[C@@H]4C[C@@H]5C(=O)N(C)C(=O)[C@H]5C[C@H]4C3=O)cc2)cc1,50.2,50.2,50.2,45.88909483096482,0,2,160.304508983881,-0.2406349082318585,0.013315156022133,24.770380918476327,192.187967248131,-0.5710981159299915,0.0042462354917186,-0.0020024226024943,1.4127210157826036,-0.0491105220045139,-0.0671905126284318,0.0273276379848978,-0.0184153633040561,-0.1612112203239195,0.003507870792905,-0.1578102148985599,-0.1606103512292609,-0.1529291117823167,1.2733828470909414,0.5563343887523781,0.7859994814622764,1.2816838334079712,1.0402661378030835,0.5206714523375887,1.1000527746316129,0.7386219761240435,1.0605344434623576,1.066510607471398,0.9745183270571918,1.0321401675013215,-0.4947827028036269,0.0953587816022757,1,0.4241784099513859,0.2668332552769488,0,0.6612903225806451,0.0161290322580645,0.0,1.4624485849872997,0.7832033019684319,28.97796819798824,17.696185628620217,0.0,0.0,11.49902366656781,0.0,11.49902366656781,36.47036216325804,17.186409941251373,10.463361222547473,24.26546827384644,4.736862953800049,1.0873803730028924,0.1407464274779561,0,1,0.0857142857142857,0.0696881091617933,0.0285858585858585,0.0247467876039304,0.0176069125566893,0.0073124341053633
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C[C@H]5C(=O)N(C)C(=O)[C@@H]5C[C@@H]4C3=O)cc2)cc1,50.2,50.2,50.2,45.88909483096482,0,2,160.304508983881,-0.2406349082318585,0.013315156022133,24.770380918476327,192.187967248131,-0.5710981159299915,0.0042462354917186,-0.0020024226024943,1.4127210157826036,-0.0491105220045139,-0.0671905126284318,0.0273276379848978,-0.0184153633040561,-0.1612112203239195,0.003507870792905,-0.1578102148985599,-0.1606103512292609,-0.1529291117823167,1.2733828470909414,0.5563343887523781,0.7859994814622764,1.2816838334079712,1.0402661378030835,0.5206714523375887,1.1000527746316129,0.7386219761240435,1.0605344434623576,1.066510607471398,0.9745183270571918,1.0321401675013215,-0.4947827028036269,0.0953587816022757,1,0.4241784099513859,0.2668332552769488,0,0.6612903225806451,0.0161290322580645,0.0,1.4624485849872997,0.7832033019684319,28.97796819798824,17.696185628620217,0.0,0.0,11.49902366656781,0.0,11.49902366656781,36.47036216325804,17.186409941251373,10.463361222547473,24.26546827384644,4.736862953800049,1.0873803730028924,0.1407464274779561,0,1,0.0857142857142857,0.0696881091617933,0.0285858585858585,0.0247467876039304,0.0176069125566893,0.0073124341053633
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)[C@H]5C[C@H]6C(=O)N(C)C(=O)[C@@H]6C[C@@H]5C4=O)cc3)cc2)cc1,57.2,57.2,57.2,363.69752023427225,0,2,160.0577949384253,-0.2863245256954109,-0.1930185655918395,30.92578125,250.8828125,-0.9873581357171048,0.0041332833290114,9.556473242295446e-05,1.337692481884058,-0.0604508196721311,-0.0793818697419087,-0.0047734918388303,-0.0197573666765835,-0.1767533602909565,0.0046123083361294,-0.1315917596274029,-0.1450477529940611,-0.1288777314901001,1.3400998702223632,0.5992824911200075,0.7885375494071146,1.2698863636363635,1.069841675178754,0.5389678712613617,1.0503359057954085,0.749324143358047,1.0382960037851985,1.045917463711396,1.0251775876068294,1.0379354334584767,-0.4960285949700237,0.0788763046063784,1,0.4254821881646903,0.2697596271253427,0,0.6578947368421053,0.0263157894736842,0.0,1.8207707033278249,1.023590234442608,28.97796819798824,17.696185628620217,0.0,0.0,22.99804733313562,0.0,22.99804733313562,36.47036216325804,22.93592177453528,16.21287305583138,36.39820241076966,9.473725907600098,1.0873803730028924,0.1148248234519777,0,1,0.1162790697674418,0.0620915032679738,0.0241313131313131,0.0237947151649775,0.0164520076323212,0.0052474528838165
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)[C@@H]5C[C@@H]6C(=O)N(C)C(=O)[C@H]6C[C@H]5C4=O)cc3)cc2)cc1,57.2,57.2,57.2,363.69752023427225,0,2,160.0577949384253,-0.2863245256954109,-0.1930185655918395,30.92578125,250.8828125,-0.9873581357171048,0.0041332833290114,9.556473242295446e-05,1.337692481884058,-0.0604508196721311,-0.0793818697419087,-0.0047734918388303,-0.0197573666765835,-0.1767533602909565,0.0046123083361294,-0.1315917596274029,-0.1450477529940611,-0.1288777314901001,1.3400998702223632,0.5992824911200075,0.7885375494071146,1.2698863636363635,1.069841675178754,0.5389678712613617,1.0503359057954085,0.749324143358047,1.0382960037851985,1.045917463711396,1.0251775876068294,1.0379354334584767,-0.4960285949700237,0.0788763046063784,1,0.4254821881646903,0.2697596271253427,0,0.6578947368421053,0.0263157894736842,0.0,1.8207707033278249,1.023590234442608,28.97796819798824,17.696185628620217,0.0,0.0,22.99804733313562,0.0,22.99804733313562,36.47036216325804,22.93592177453528,16.21287305583138,36.39820241076966,9.473725907600098,1.0873803730028924,0.1148248234519777,0,1,0.1162790697674418,0.0620915032679738,0.0241313131313131,0.0237947151649775,0.0164520076323212,0.0052474528838165
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)[C@@H]6C[C@@H]7C(=O)N(C)C(=O)[C@H]7C[C@H]6C5=O)cc4)cc3)cc2)cc1,59.3,59.3,59.3,1250.5756102980245,0,2,155.94389033576925,-0.2426888052121775,-0.0937525043799656,40.0,144.0,3.3896213770359704,0.003097845340112,-0.0012669042636589,1.4269662921348314,-0.0786577758341586,-0.1002152041024202,0.0616905021605898,-0.0051518088012344,-0.1083326068299464,0.0192106884405843,-0.1378262051906059,-0.1012048558685879,-0.1270219237277653,1.3154169407012417,1.1038878476581726,0.8112075328116475,1.3630537531042215,0.9956745844041216,0.5324500124101765,0.9212217696955446,0.9097434456135816,1.069939195350212,1.0349916975219806,0.9840178449063104,0.9142028716550742,-0.4953461174009235,0.0694094683312058,3,0.4246429721155993,0.2704316341195555,0,0.6382978723404256,0.0212765957446808,0.0,2.0063774097949496,1.2534831327386478,28.97796819798824,55.80912830184791,0.0,0.0,22.99804733313562,0.0,22.99804733313562,41.88535263265482,17.186409941251373,27.52583638081228,24.26546827384644,9.473725907600098,1.0873803730028924,0.0928363791223898,0,1,0.1320754716981132,0.0628991060025542,0.0266984126984127,0.0229903178202497,0.0191785819265978,0.0058158555249464
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@H]7C(=O)N(C)C(=O)[C@@H]7C[C@@H]6C5=O)cc4)cc3)cc2)cc1,59.3,59.3,59.3,1250.5756102980245,0,2,155.94389033576925,-0.2426888052121775,-0.0937525043799656,40.0,144.0,3.3896213770359704,0.003097845340112,-0.0012669042636589,1.4269662921348314,-0.0786577758341586,-0.1002152041024202,0.0616905021605898,-0.0051518088012344,-0.1083326068299464,0.0192106884405843,-0.1378262051906059,-0.1012048558685879,-0.1270219237277653,1.3154169407012417,1.1038878476581726,0.8112075328116475,1.3630537531042215,0.9956745844041216,0.5324500124101765,0.9212217696955446,0.9097434456135816,1.069939195350212,1.0349916975219806,0.9840178449063104,0.9142028716550742,-0.4953461174009235,0.0694094683312058,3,0.4246429721155993,0.2704316341195555,0,0.6382978723404256,0.0212765957446808,0.0,2.0063774097949496,1.2534831327386478,28.97796819798824,55.80912830184791,0.0,0.0,22.99804733313562,0.0,22.99804733313562,41.88535263265482,17.186409941251373,27.52583638081228,24.26546827384644,9.473725907600098,1.0873803730028924,0.0928363791223898,0,1,0.1320754716981132,0.0628991060025542,0.0266984126984127,0.0229903178202497,0.0191785819265978,0.0058158555249464
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@H]7C(=O)N(C)C(=O)[C@@H]7C[C@@H]6C5=O)cc4)cc3)cc2)cc1,59.6,59.6,59.6,1250.5756102980245,0,2,157.1048353663807,-0.1288514695157517,-0.1060569547783954,115.27002867262604,418.3855624894586,2.228852328421469,0.003147150190082,-0.0030621529885675,0.8509077632845433,-0.0786036592832536,-0.0844153137751279,-0.001461862272052,0.0233836172872609,-0.2204472584859811,-0.0101530769528476,-0.1314816271141228,-0.1115545521444897,-0.1358664587035787,1.2631933594875504,0.6259269345918052,0.8534248726750578,1.294426378350334,1.049766798216391,0.5569954825520276,0.7908392664356251,0.7270260073003267,1.043069501111356,1.1084417021045885,0.9194442584875075,0.9992496925633716,-0.4953110285369125,0.0656775759907609,1,0.4246429721155993,0.2704316341195555,0,0.648936170212766,0.0212765957446808,0.0,1.8897373377185307,1.0066204546016468,28.97796819798824,17.696185628620217,0.0,0.0,22.99804733313562,0.0,22.99804733313562,46.2613291142936,28.68543360781918,15.36327095339795,48.53093654769288,9.473725907600098,1.7145233947730714,0.0928363791223898,0,1,0.1320754716981132,0.0628991060025542,0.0266984126984127,0.0229903178202497,0.0191785819265978,0.0058158555249464
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)[C@@H]6C[C@@H]7C(=O)N(C)C(=O)[C@H]7C[C@H]6C5=O)cc4)cc3)cc2)cc1,59.6,59.6,59.6,1250.5756102980245,0,2,157.1048353663807,-0.1288514695157517,-0.1060569547783954,115.27002867262604,418.3855624894586,2.228852328421469,0.003147150190082,-0.0030621529885675,0.8509077632845433,-0.0786036592832536,-0.0844153137751279,-0.001461862272052,0.0233836172872609,-0.2204472584859811,-0.0101530769528476,-0.1314816271141228,-0.1115545521444897,-0.1358664587035787,1.2631933594875504,0.6259269345918052,0.8534248726750578,1.294426378350334,1.049766798216391,0.5569954825520276,0.7908392664356251,0.7270260073003267,1.043069501111356,1.1084417021045885,0.9194442584875075,0.9992496925633716,-0.4953110285369125,0.0656775759907609,1,0.4246429721155993,0.2704316341195555,0,0.648936170212766,0.0212765957446808,0.0,1.8897373377185307,1.0066204546016468,28.97796819798824,17.696185628620217,0.0,0.0,22.99804733313562,0.0,22.99804733313562,46.2613291142936,28.68543360781918,15.36327095339795,48.53093654769288,9.473725907600098,1.7145233947730714,0.0928363791223898,0,1,0.1320754716981132,0.0628991060025542,0.0266984126984127,0.0229903178202497,0.0191785819265978,0.0058158555249464
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C[C@H]5C(=O)N(C)C(=O)[C@@H]5C[C@@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,59.2,59.2,59.2,25.5548976134098,0,2,183.3594009079572,-0.6323917450082123,0.5139620469909216,12.7492099971273,295.35535765584603,-5.966106929463096,0.0042422498224171,-5.2998207157771206e-05,1.6139906886818691,-0.0083009629916441,0.0070519963374162,0.0640230356079156,-0.0249151374442993,-0.0238259879398776,-0.0191024575750394,-0.2050061855473604,-0.0658854478590197,-0.1337482942120959,1.184695734947075,0.9282328146422708,1.0313441832429175,1.1597631686402616,0.9460265253875694,0.3848599047871173,1.2096103098048838,0.770127960300742,1.116826331435535,1.0893443941209189,0.9897468618897336,1.4206792294306494,-0.4926052939049528,0.1227117030118961,3,0.4207037507942975,0.2781451009775359,0,0.6666666666666666,0.0128205128205128,0.0,1.4665987290335725,0.9664330509941336,28.97796819798824,11.629818560158606,0.0,0.0,11.49902366656781,0.0,11.49902366656781,18.40509473754901,10.966276799312087,29.16537800469692,0.0,4.736862953800049,1.0873803730028924,0.111978039151273,0,1,0.0697674418604651,0.0762962962962963,0.036266339869281,0.0286236514807943,0.0194934034219748,0.0119779899061083
Cc1ccc(Oc2ccc(N3C(=O)[C@@H]4C[C@@H]5C(=O)N(C)C(=O)[C@H]5C[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,59.2,59.2,59.2,25.5548976134098,0,2,183.3594009079572,-0.6323917450082123,0.5139620469909216,12.7492099971273,295.35535765584603,-5.966106929463096,0.0042422498224171,-5.2998207157771206e-05,1.6139906886818691,-0.0083009629916441,0.0070519963374162,0.0640230356079156,-0.0249151374442993,-0.0238259879398776,-0.0191024575750394,-0.2050061855473604,-0.0658854478590197,-0.1337482942120959,1.184695734947075,0.9282328146422708,1.0313441832429175,1.1597631686402616,0.9460265253875694,0.3848599047871173,1.2096103098048838,0.770127960300742,1.116826331435535,1.0893443941209189,0.9897468618897336,1.4206792294306494,-0.4926052939049528,0.1227117030118961,3,0.4207037507942975,0.2781451009775359,0,0.6666666666666666,0.0128205128205128,0.0,1.4665987290335725,0.9664330509941336,28.97796819798824,11.629818560158606,0.0,0.0,11.49902366656781,0.0,11.49902366656781,18.40509473754901,10.966276799312087,29.16537800469692,0.0,4.736862953800049,1.0873803730028924,0.111978039151273,0,1,0.0697674418604651,0.0762962962962963,0.036266339869281,0.0286236514807943,0.0194934034219748,0.0119779899061083
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@H]7C(=O)N(C)C(=O)[C@@H]7C[C@@H]6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,61.7,61.7,61.7,49.3086272059756,0,2,159.45927050941006,-0.7631059686166117,0.6588010454934445,23.50065321527071,560.503991871099,3.758307879473937,0.0033493795104543,-0.0008029141147355,1.3179307184063176,-0.0056602802853935,0.0046668370924796,0.0043081344005904,-0.0211168045254641,0.1540578082875909,-0.0134882535305704,-0.1465828101853354,-0.0492694101954314,-0.1630475452466851,1.3552347002922285,0.5961027754227978,0.9471043361403346,1.39662365445456,1.0938327369925822,0.4126100266537228,1.2631794530503098,0.6122299966112699,1.031540097734838,1.030206006391263,0.9781713760952152,0.5987263016471192,-0.4953423968877763,0.0957519353787059,3,0.4238318224089282,0.2737193528301611,0,0.6509433962264151,0.0188679245283018,0.0,2.0063774097949505,1.2534831327386478,28.97796819798824,41.96165390246666,0.0,0.0,22.99804733313562,0.0,22.99804733313562,47.59192447909031,17.882245970207126,51.76147336416761,24.26546827384644,9.473725907600098,1.0873803730028924,0.0823276587157937,0,1,0.1186440677966101,0.0818783068783068,0.0234278959810874,0.0300656084656084,0.0175855064247921,0.0057220581463005
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)[C@@H]6C[C@@H]7C(=O)N(C)C(=O)[C@H]7C[C@H]6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,61.7,61.7,61.7,49.3086272059756,0,2,159.45927050941006,-0.7631059686166117,0.6588010454934445,23.50065321527071,560.503991871099,3.758307879473937,0.0033493795104543,-0.0008029141147355,1.3179307184063176,-0.0056602802853935,0.0046668370924796,0.0043081344005904,-0.0211168045254641,0.1540578082875909,-0.0134882535305704,-0.1465828101853354,-0.0492694101954314,-0.1630475452466851,1.3552347002922285,0.5961027754227978,0.9471043361403346,1.39662365445456,1.0938327369925822,0.4126100266537228,1.2631794530503098,0.6122299966112699,1.031540097734838,1.030206006391263,0.9781713760952152,0.5987263016471192,-0.4953423968877763,0.0957519353787059,3,0.4238318224089282,0.2737193528301611,0,0.6509433962264151,0.0188679245283018,0.0,2.0063774097949505,1.2534831327386478,28.97796819798824,41.96165390246666,0.0,0.0,22.99804733313562,0.0,22.99804733313562,47.59192447909031,17.882245970207126,51.76147336416761,24.26546827384644,9.473725907600098,1.0873803730028924,0.0823276587157937,0,1,0.1186440677966101,0.0818783068783068,0.0234278959810874,0.0300656084656084,0.0175855064247921,0.0057220581463005
Cc1ccc(N2C(=O)[C@H]3C[C@H]4C(=O)N(C)C(=O)[C@@H]4C[C@@H]3C2=O)cc1,39.1,39.1,39.1,8.538237401330184,0,2,163.49889169550437,-0.2131571690749881,0.12505589085924,18.50340136054425,101.71882086167798,-2.023104592045355,0.0045333210580666,-0.0045482128212674,1.5170068027210883,-0.0306122448979591,-0.0504825312824576,0.0733507639522978,-0.0160467755825077,-0.1408849228187011,0.0021187350593575,-0.1931311548253733,-0.1868192540260123,-0.1838200710507123,1.182530498807271,0.6316835978573393,0.7832358674463938,1.290774606006542,0.9973346828609988,0.4972585314501274,1.1503403501327127,0.7816686603036747,1.0945839572151346,1.1017097200543895,0.8936803179756178,1.0788019749325335,-0.3912875818269679,0.120542019820034,1,0.4221020224264936,0.2623740219841579,0,0.6666666666666666,0.0,0.0,1.3216613096268324,0.8454708334363561,28.97796819798824,17.696185628620217,0.0,0.0,0.0,0.0,0.0,36.47036216325804,5.687386274683562,10.463361222547473,12.13273413692322,0.0,1.0873803730028924,0.1814914097879171,0,1,0.037037037037037,0.0809178743961352,0.036010101010101,0.0277629212604582,0.0177186404864976,0.0129724372148614
Cc1ccc(N2C(=O)[C@@H]3C[C@@H]4C(=O)N(C)C(=O)[C@H]4C[C@H]3C2=O)cc1,39.1,39.1,39.1,8.538237401330184,0,2,163.49889169550437,-0.2131571690749881,0.12505589085924,18.50340136054425,101.71882086167798,-2.023104592045355,0.0045333210580666,-0.0045482128212674,1.5170068027210883,-0.0306122448979591,-0.0504825312824576,0.0733507639522978,-0.0160467755825077,-0.1408849228187011,0.0021187350593575,-0.1931311548253733,-0.1868192540260123,-0.1838200710507123,1.182530498807271,0.6316835978573393,0.7832358674463938,1.290774606006542,0.9973346828609988,0.4972585314501274,1.1503403501327127,0.7816686603036747,1.0945839572151346,1.1017097200543895,0.8936803179756178,1.0788019749325335,-0.3912875818269679,0.120542019820034,1,0.4221020224264936,0.2623740219841579,0,0.6666666666666666,0.0,0.0,1.3216613096268324,0.8454708334363561,28.97796819798824,17.696185628620217,0.0,0.0,0.0,0.0,0.0,36.47036216325804,5.687386274683562,10.463361222547473,12.13273413692322,0.0,1.0873803730028924,0.1814914097879171,0,1,0.037037037037037,0.0809178743961352,0.036010101010101,0.0277629212604582,0.0177186404864976,0.0129724372148614
