smile,value_min,value_max,value_mean,AATS2d,ATSC5c,ATSC7c,ATSC2d,ATSC1Z,ATSC3Z,ATSC8Z,ATSC8se,ATSC1p,ATSC3p,AATSC0c,AATSC4v,MATS6d,MATS7d,MATS3p,MATS5p,MATS5i,MATS6i,GATS2c,GATS1dv,GATS1d,GATS4d,GATS1s,GATS3Z,GATS5Z,GATS6v,GATS1se,GATS7se,GATS3p,GATS8p,GATS5i,BCUTc-1l,BCUTdv-1l,BCUTZ-1l,RPCG,Xch-4d,AXp-2d,SsssCH,SaaaC,SsssN,MAXdO,ETA_shape_y,AETA_beta_s,ETA_dEpsilon_D,fMF,CIC4,PEOE_VSA9,PEOE_VSA11,PEOE_VSA12,SMR_VSA5,SlogP_VSA3,SlogP_VSA8,SlogP_VSA11,VSA_EState9,AMID_N,nFaHRing,RotRatio,JGI3,JGI4,JGI5,JGI6,JGI7,JGI9
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7C(C)(C)C)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,259.0,259.0,259.0,4.295918367346939,0.948926648899751,0.6302779352866178,-3.922496570644717,33.37722908093272,-141.03566529492463,-94.78806584362138,-4.991398831275733,-0.8983776951481788,-12.061433974261073,0.0219979396530691,2.675942657450143,0.0168328856072468,0.0403303350724601,-0.1969323261708397,-0.0229808396211923,0.0032930649781948,-0.0458510819193911,0.8199597125235771,0.3464934865379066,0.9006417914905687,0.945815563271208,0.57811103137805,0.8924430465674074,0.9963092390584448,1.0538268734830645,0.6013714386411452,0.9299412841386736,1.1519683098179143,0.9785716950170038,0.9022002550782684,-0.4959009148880829,0.989254556653996,5.677351632782392,0.0781551208817645,0.0,0.2813263112876473,0.0,0.0,1.6837317620302683,13.861048025159455,0.3822136726842262,0.6428571428571429,0.0,0.4814814814814814,0.8546644678129454,33.50464373316854,0.0,0.0,45.46253630304624,17.76758750428373,11.126902983393991,45.99609466627124,1.4022222377717457,0.0623296144066586,0,0.1282051282051282,0.0627712673611111,0.0416487455197132,0.0306139122315592,0.0233853069251299,0.0159182207365704,0.0111871389738362
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)c(C(C)(C)C)c7)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,259.0,259.0,259.0,4.295918367346939,0.9488904837777692,0.6300838362448007,-3.922496570644716,33.37722908093272,-141.03566529492463,-94.7880658436214,-4.991398831275733,-0.8983776951481788,-12.061433974261073,0.0219979396529023,2.675942657450144,0.0168328856072468,0.0403303350724601,-0.1969323261708397,-0.0229808396211923,0.0032930649781948,-0.0458510819193911,0.8199597155889584,0.3464934865379066,0.9006417914905687,0.945815563271208,0.57811103137805,0.8924430465674074,0.9963092390584448,1.0538268734830645,0.6013714386411452,0.9299412841386736,1.1519683098179143,0.978571695017004,0.9022002550782684,-0.495900871878035,0.9892545566540067,5.677351632781499,0.0781551208817648,0.0,0.2813263112876473,0.0,0.0,1.6837317620302688,13.820434205991344,0.3822136726842262,0.6428571428571429,0.0,0.4814814814814814,0.8546644678129454,33.50464373316854,0.0,0.0,45.46253630304624,17.76758750428373,11.126902983393991,45.99609466627124,1.404305783668423,0.0623296144066586,0,0.1282051282051282,0.0627712673611111,0.0416487455197132,0.0306139122315592,0.0233853069251299,0.0159182207365704,0.0110036527353041
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7C(C)(C)C)cc6C5=O)cc4C(F)(F)F)c(C)c3)cc2C)c(C(F)(F)F)c1,226.0,226.0,226.0,4.2,0.9627791760152584,0.8671599221712607,3.5,40.30888888888879,-156.12055555555568,-528.9183333333333,-12.072009999999992,-0.858502048828625,-16.416059750622793,0.0197722724640013,3.991096177923749,-0.0267752552016511,-0.0520542725330357,-0.2438040546259084,-0.0890181398776283,-0.0180336466404147,-0.0341884821425539,0.8240751189542641,0.320625665583529,0.8447414340101523,1.010877447425671,0.5774620447672244,0.8769606703820619,1.0147018013116695,1.054963098613834,0.5945352366804432,0.7137793664367226,1.2186962343450214,0.9636747980802034,0.9315816383949842,-0.4959008771432586,0.988631012758186,5.668039342394235,0.0769355197230326,0.0,0.2804481192936329,0.0,0.0,1.7002037814540267,13.99238478288826,0.418361660629702,0.6351351351351351,0.0,0.4333333333333333,0.994360937770434,33.50464373316854,0.0,0.0,73.15748510180872,17.76758750428373,11.126902983393991,45.99609466627124,1.4041723522738816,0.058958707173424,0,0.1219512195121951,0.0645337301587301,0.0476006441223832,0.0319238683127572,0.0260065128808415,0.0161159701976028,0.0117897277619499
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)c(C(C)(C)C)c7)cc6C5=O)cc4C(F)(F)F)c(C)c3)cc2C)c(C(F)(F)F)c1,226.0,226.0,226.0,4.2,0.9627430108932712,0.8669658230999678,3.5,40.30888888888878,-156.12055555555563,-528.9183333333333,-12.072009999999995,-0.8585020488286252,-16.41605975062279,0.0197722724638512,3.991096177923749,-0.0267752552016511,-0.0520542725330357,-0.2438040546259084,-0.0890181398776283,-0.0180336466404147,-0.0341884821425539,0.8240751219955805,0.320625665583529,0.8447414340101523,1.010877447425671,0.5774620447672244,0.8769606703820619,1.0147018013116695,1.054963098613834,0.5945352366804432,0.7137793664367226,1.2186962343450214,0.9636747980802032,0.9315816383949842,-0.4959008354130694,0.9886310127581942,5.668039342394131,0.0769355197230328,0.0,0.2804481192936329,0.0,0.0,1.7002037814540267,13.951770963720149,0.418361660629702,0.6351351351351351,0.0,0.4333333333333333,0.994360937770434,33.50464373316854,0.0,0.0,73.15748510180872,17.76758750428373,11.126902983393991,45.99609466627124,1.4062558981705586,0.058958707173424,0,0.1219512195121951,0.0645337301587301,0.0476006441223832,0.0319238683127572,0.0260065128808415,0.0161159701976028,0.0116187875910098
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)c(C(C)(C)C)c6)cc5C4=O)cc3C(F)(F)F)cc2C(C)(C)C)c(C(F)(F)F)c1,248.0,248.0,248.0,4.188118811881188,1.2098890081495268,0.6650188471489177,-1.2753719008264373,36.496859504132274,-204.4456198347107,-91.7401652892562,-3.919079776528945,-1.1023999760969008,-15.768800014625196,0.021448701110604,6.767180717867811,-0.0008816108014596,-0.0728936640589,-0.2494647472624061,0.0088614025381228,0.01818896725815,-0.0156022566193317,0.8075247482074267,0.3209346012711823,0.932900628476196,0.8965375663447314,0.5821245995268464,0.9103205556720882,1.0193885925020847,1.0242730573369427,0.6020865753109621,0.7785579177451698,1.2325679271854868,1.191969605775426,0.8819867689012961,-0.4959007407402679,0.9871528548227798,5.687465738069497,0.0795506385981288,0.0,0.2848239171546829,0.0,0.0,1.6553275724331808,13.87070442321107,0.3784361637141113,0.6397058823529411,0.0,0.4181818181818181,1.2689815912631133,33.50464373316854,0.0,0.0,71.64873837151487,23.18257797368051,0.0,45.99609466627124,1.401036824152196,0.0641638288626834,0,0.12,0.0692239858906525,0.044373897707231,0.0320810564663023,0.0254921016025457,0.0185575832897261,0.0104912781084656
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)c(C(C)(C)C)c6)cc5C4=O)cc3C(F)(F)F)c(C(C)(C)C)c2)c(C(F)(F)F)c1,248.0,248.0,248.0,4.188118811881188,1.210543977179309,0.6505675790654607,-1.2753719008264357,36.496859504132274,-204.44561983471067,-86.7401652892562,-3.850087776528945,-1.1023999760969008,-15.768800014625196,0.0214487011840443,6.767180717867811,-0.0008816108014596,-0.0652768370401891,-0.2494647472624061,0.0088614025381228,0.01818896725815,-0.0156022566193317,0.8075242152225963,0.3209346012711823,0.932900628476196,0.8965375663447313,0.5821245995268464,0.9103205556720882,1.0193885925020847,1.0242730573369427,0.6020865753109621,0.7785579177451696,1.2325679271854868,1.1991077358124214,0.8819867689012962,-0.4959007425074334,0.9871528548227824,5.687465842630719,0.0795506390157807,0.0,0.2848239171546829,0.0,0.0,1.6583334380407015,13.894282311426196,0.3784361637141113,0.6397058823529411,0.0,0.4181818181818181,1.2689815912631133,33.50464373316854,0.0,0.0,71.64873837151487,23.18257797368051,0.0,45.99609466627124,1.401172727066945,0.0641645976632465,0,0.12,0.0692239858906525,0.044373897707231,0.0320810564663023,0.0254921016025457,0.0183171986743415,0.0113598521767381
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C(C)(C)C)cc5C4=O)cc3C(F)(F)F)cc2C(C)(C)C)c(C(F)(F)F)c1,248.0,248.0,248.0,4.188118811881188,1.2099251732715084,0.6652129461909355,-1.2753719008264346,36.496859504132274,-204.44561983471067,-91.74016528925618,-3.919079776528945,-1.1023999760969008,-15.768800014625196,0.0214487011107677,6.767180717867811,-0.0008816108014596,-0.0728936640589,-0.2494647472624061,0.0088614025381228,0.01818896725815,-0.0156022566193317,0.8075247451564366,0.3209346012711823,0.932900628476196,0.8965375663447314,0.5821245995268464,0.9103205556720882,1.0193885925020847,1.0242730573369427,0.6020865753109621,0.7785579177451696,1.2325679271854868,1.191969605775426,0.8819867689012961,-0.495900779535401,0.9871528548227844,5.68746574799682,0.0795506385981285,0.0,0.2848239171546829,0.0,0.0,1.6553275724331806,13.91131824237918,0.3784361637141113,0.6397058823529411,0.0,0.4181818181818181,1.2689815912631133,33.50464373316854,0.0,0.0,71.64873837151487,23.18257797368051,0.0,45.99609466627124,1.3989532782555187,0.0641638288626834,0,0.12,0.0692239858906525,0.044373897707231,0.0320810564663023,0.0254921016025457,0.0185575832897261,0.010669849537037
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C(C)(C)C)cc5C4=O)cc3C(F)(F)F)c(C(C)(C)C)c2)c(C(F)(F)F)c1,248.0,248.0,248.0,4.188118811881188,1.2105801423012936,0.6507616781225776,-1.2753719008264357,36.496859504132274,-204.44561983471067,-86.7401652892562,-3.850087776528945,-1.1023999760969008,-15.768800014625196,0.0214487011842081,6.767180717867811,-0.0008816108014596,-0.0652768370401891,-0.2494647472624061,0.0088614025381228,0.01818896725815,-0.0156022566193317,0.8075242121716062,0.3209346012711823,0.932900628476196,0.8965375663447314,0.5821245995268464,0.9103205556720882,1.0193885925020847,1.0242730573369427,0.6020865753109621,0.7785579177451698,1.2325679271854868,1.1991077358124211,0.8819867689012962,-0.4959007794439444,0.9871528548227864,5.687465847610219,0.0795506390157804,0.0,0.2848239171546829,0.0,0.0,1.6583334380407015,13.934896130594309,0.3784361637141113,0.6397058823529411,0.0,0.4181818181818181,1.2689815912631133,33.50464373316854,0.0,0.0,71.64873837151487,23.18257797368051,0.0,45.99609466627124,1.3990891811702677,0.0641645976632465,0,0.12,0.0692239858906525,0.044373897707231,0.0320810564663023,0.0254921016025457,0.0183171986743415,0.0115352907732293
Cc1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C(C)(C)C)cc5C4=O)cc3C(F)(F)F)cc2C(C)(C)C)c(C(F)(F)F)c1,234.0,234.0,234.0,4.097345132743363,1.1862441901524203,0.6209922175215781,-0.944369793066362,42.58720773985496,-266.10884170921776,-430.0475678581026,-2.168984274119892,-1.078640746556208,-19.495542107644248,0.0194265350680553,8.217597203434055,-0.080353784115399,-0.2275763787440641,-0.2735169743578363,0.0303152547821146,0.0290092496227326,0.0343324185793626,0.8025288506830323,0.3155845975263179,0.9479801305335664,0.8438638698476315,0.5835880826474643,0.9336657104132138,1.0333951737358635,0.9562940982773788,0.5958224762877689,0.6991242874663924,1.2812278253336369,1.3832142317265093,0.8642394518772492,-0.4959007678669461,0.9871528501189388,5.682354484066238,0.07724832913781,0.0,0.2867789439931621,0.0,0.0,1.671727368081854,14.066338903536206,0.3706946039035592,0.6319444444444444,0.0,0.3770491803278688,1.505460451422607,33.50464373316854,0.0,0.0,97.83494043998353,28.59756844307729,0.0,45.99609466627124,1.4007319819592223,0.060600842239227,0,0.1139240506329113,0.0706275720164609,0.0449597423510467,0.0344958847736625,0.0281374900079936,0.0186938388191715,0.0106299857549857
Cc1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)c(C(C)(C)C)c6)cc5C4=O)cc3C(F)(F)F)cc2C(C)(C)C)c(C(F)(F)F)c1,234.0,234.0,234.0,4.097345132743363,1.1862080250304357,0.6207981184642899,-0.944369793066361,42.58720773985497,-266.10884170921776,-430.0475678581027,-2.168984274119892,-1.078640746556208,-19.495542107644244,0.0194265350679076,8.217597203434055,-0.080353784115399,-0.2275763787440641,-0.2735169743578363,0.0303152547821146,0.0290092496227326,0.0343324185793626,0.8025288536966111,0.3155845975263179,0.9479801305335664,0.8438638698476315,0.5835880826474643,0.9336657104132138,1.0333951737358635,0.9562940982773788,0.5958224762877689,0.6991242874663924,1.2812278253336369,1.3832142317265097,0.8642394518772492,-0.495900730575143,0.9871528501189414,5.68235448404737,0.0772483291378103,0.0,0.2867789439931621,0.0,0.0,1.671727368081854,14.025725084368094,0.3706946039035592,0.6319444444444444,0.0,0.3770491803278688,1.505460451422607,33.50464373316854,0.0,0.0,97.83494043998353,28.59756844307729,0.0,45.99609466627124,1.4028155278558998,0.060600842239227,0,0.1139240506329113,0.0706275720164609,0.0449597423510467,0.0344958847736625,0.0281374900079936,0.0186938388191715,0.0104761396011396
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7C(C)(C)C)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,217.0,217.0,217.0,4.214953271028038,0.8895152361459093,0.6393355450315101,-6.889034991599089,38.65760829863388,-183.84242822704368,-89.51902987800426,-4.747892488567471,-0.8681598493531351,-13.773342560990333,0.0204145817212628,0.6590407033007383,0.0331715520069998,0.0367145784456389,-0.2031701614250441,-0.0219373966592322,-0.0049836559382595,-0.0395396638734206,0.8142931293474033,0.3413199361115143,0.9104803587443948,0.9164948562384596,0.5785305007907623,0.9033613567003828,0.9594795789122053,1.01073569022794,0.5960083093388775,1.010262869053841,1.1739597311143972,0.9943522287055576,0.876765205519919,-0.4959009232969521,0.98852941842528,5.682587922501013,0.0759089264331534,0.0,0.2813826357056289,0.0,0.0,1.6962726912925226,13.916612189368838,0.3651915735897075,0.636986301369863,0.0,0.452991452991453,0.9043892096420948,33.50464373316854,0.0,0.0,64.72500117182426,23.18257797368051,0.0,45.99609466627124,1.4040078551675488,0.0597674071490168,0,0.1358024691358024,0.0664317810457516,0.0421548821548821,0.0310333333333333,0.0235781931820347,0.0172117745169693,0.0128550690521029
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)c(C(C)(C)C)c7)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,217.0,217.0,217.0,4.214953271028038,0.8894790710239275,0.6391414459896956,-6.88903499159909,38.65760829863388,-183.84242822704368,-89.51902987800425,-4.747892488567471,-0.8681598493531351,-13.773342560990333,0.0204145817211088,0.659040703300738,0.0331715520069999,0.0367145784456389,-0.2031701614250441,-0.0219373966592322,-0.0049836559382595,-0.0395396638734206,0.8142931323748787,0.3413199361115144,0.910480358744395,0.91649485623846,0.5785305007907624,0.9033613567003828,0.9594795789122053,1.01073569022794,0.5960083093388775,1.010262869053841,1.1739597311143972,0.9943522287055576,0.876765205519919,-0.4959008800819069,0.9885294184252824,5.682587922502845,0.0759089264331537,0.0,0.2813826357056289,0.0,0.0,1.6962726912925228,13.875998370200726,0.3651915735897075,0.636986301369863,0.0,0.452991452991453,0.9043892096420948,33.50464373316854,0.0,0.0,64.72500117182426,23.18257797368051,0.0,45.99609466627124,1.4060914010642258,0.0597674071490168,0,0.1358024691358024,0.0664317810457516,0.0421548821548821,0.0310333333333333,0.0235781931820347,0.0172117745169693,0.0126855775266792
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)c(C(C)(C)C)c7)cc6C5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,214.0,214.0,214.0,4.453271028037383,1.0024047676405168,2.007749568212553,4.908247497991091,24.75798086054502,-77.94367740521582,65.33347943604355,-5.33055207918769,-0.8549386936174128,-14.38304620224696,0.0250484567699736,2.1350218835823846,0.0436154743171855,0.088766082164547,-0.2069286510460435,-0.0209289280110759,-0.0491327081034363,-0.0212358338770787,0.8345063870995914,0.3255451884470924,0.9962330480579324,0.9985981489369938,0.6005432546170597,0.8044291976170277,1.1413537268403398,1.0770091537339124,0.5920213805861112,0.6053805903336368,1.1748193180616124,0.989347370636344,1.0872580621254104,-0.4959008849717238,0.9892518068946689,5.683467062003085,0.0655657664300424,0.0,0.2826221871718813,0.0,0.0,1.4498108523016846,13.85698476475855,0.347504372393381,0.6455696202531646,0.0,0.452991452991453,0.9043892096420948,33.50464373316854,0.0,5.41499046939678,63.23012380732997,23.18257797368051,0.0,45.99609466627124,1.3651984832550093,0.0552286978063684,0,0.1264367816091954,0.0789592352092352,0.0414814814814814,0.0282718120805369,0.0275750809229544,0.016598682079348,0.0127950573813249
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7C(C)(C)C)cc6C5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,214.0,214.0,214.0,4.453271028037383,1.0024409327624983,2.007943667254368,4.908247497991091,24.75798086054502,-77.94367740521584,65.3334794360435,-5.330552079187689,-0.8549386936174129,-14.38304620224696,0.0250484567701276,2.1350218835823846,0.0436154743171855,0.088766082164547,-0.2069286510460435,-0.0209289280110759,-0.0491327081034363,-0.0212358338770787,0.8345063846320643,0.3255451884470924,0.9962330480579324,0.9985981489369938,0.6005432546170596,0.8044291976170277,1.1413537268403398,1.0770091537339124,0.5920213805861112,0.6053805903336368,1.1748193180616124,0.989347370636344,1.0872580621254104,-0.4959009280483135,0.9892518068946604,5.683467061968355,0.0655657664300422,0.0,0.2826221871718813,0.0,0.0,1.4498108523016844,13.897598583926662,0.347504372393381,0.6455696202531646,0.0,0.452991452991453,0.9043892096420948,33.50464373316854,0.0,5.41499046939678,63.23012380732997,23.18257797368051,0.0,45.99609466627124,1.3631149373583322,0.0552286978063684,0,0.1264367816091954,0.0789592352092352,0.0414814814814814,0.0282718120805369,0.0275750809229544,0.016598682079348,0.0129359024517475
Cc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C(C)(C)C)cc7C6=O)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,223.0,223.0,223.0,4.512605042016807,0.8465879531864733,0.8794930301628471,8.703082747431063,42.9245838591431,-76.74532780481942,198.3540051679587,-4.42958311111111,-0.2635469038653193,-8.44669415812781,0.0189380379125837,3.1387942721062805,0.0085774794691522,0.1023360072020542,-0.1107131214854785,-0.050701565261083,0.0106621150806137,-0.0635514521756209,0.8231255559006587,0.3645129340480075,0.8239251357895426,1.1055972132741825,0.5677935648370673,0.8509899472969739,0.9940266008866498,1.1554637728922703,0.5832025038211394,0.775759899055715,1.0570713882055176,0.9207819138682148,0.8654135764580768,-0.4959009272957448,0.989247289476235,5.675421889044993,0.0706497248095781,0.0,0.2722085915085322,0.0,0.0,1.7066119289754045,14.124592477889475,0.3696910008617507,0.6385542168674698,0.0,0.5038759689922481,0.8395640505720818,38.91963420256532,0.0,0.0,50.87752677244301,23.18257797368051,11.126902983393991,45.99609466627124,1.4056509023983317,0.0525677065946661,0,0.1170212765957446,0.0682089297886843,0.039197896120973,0.0245419973544973,0.0207524221809936,0.0162669090624755,0.0112202984948418
Cc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)c(C(C)(C)C)c8)cc7C6=O)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,223.0,223.0,223.0,4.512605042016807,0.8465517880644915,0.8792989311210325,8.703082747431065,42.9245838591431,-76.74532780481942,198.35400516795875,-4.42958311111111,-0.2635469038653193,-8.44669415812781,0.0189380379124441,3.138794272106281,0.0085774794691522,0.1023360072020541,-0.1107131214854785,-0.050701565261083,0.0106621150806137,-0.0635514521756209,0.8231255588375483,0.3645129340480075,0.8239251357895425,1.1055972132741825,0.5677935648370673,0.8509899472969739,0.9940266008866498,1.1554637728922703,0.5832025038211394,0.7757598990557152,1.0570713882055176,0.9207819138682148,0.8654135764580767,-0.4959008841698541,0.9892472894762387,5.675421889053028,0.0706497248095783,0.0,0.2722085915085322,0.0,0.0,1.7066119289754047,14.083978658721364,0.3696910008617507,0.6385542168674698,0.0,0.5038759689922481,0.8395640505720818,38.91963420256532,0.0,0.0,50.87752677244301,23.18257797368051,11.126902983393991,45.99609466627124,1.4077344482950087,0.0525677065946661,0,0.1170212765957446,0.0682089297886843,0.039197896120973,0.0245419973544973,0.0207524221809936,0.0162669090624755,0.011083312193472
Cc1cccc(C(=O)Nc2ccc3oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(C)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4c(=O)c3c2)c1,338.0,338.0,338.0,4.773255813953488,1.2376731280925048,1.029176588183347,0.9945676776822036,10.270710728836535,10.984608420099525,214.17473970122225,8.971005865097329,0.3555395093993924,-11.195203918789918,0.0247681131473455,-1.791972556485429,0.0139636503218089,-0.1239814797936528,-0.2074096066128204,0.0474024771846759,-0.0108770215096085,-0.1354714389090324,0.8108937240799355,0.3561894908587975,0.8366083960699252,1.0215675284100112,0.570419598544015,0.772560259482514,1.2456996505756626,0.9864896900657728,0.5794034914799199,0.6202133215845347,1.153635853314327,1.0495914414585443,1.205627292019395,-0.5326921308700905,0.995389088548112,5.659708482857051,0.0747251366163375,0.0,0.2703686169392927,0.0,0.5886667769134009,1.0380454117098272,13.85902461177163,0.4102604828462518,0.6553030303030303,0.0181903064256006,0.5212765957446809,0.649144149028233,38.71364067040113,0.0,10.84378086129732,24.691324703974352,5.41499046939678,21.93848871221408,0.0,1.0176117091669197,0.1280775955430194,1,0.0945945945945946,0.0771090534979423,0.0395238095238095,0.0264068100358422,0.0275149622690606,0.0191321242427319,0.0093935336480271
Cc1ccc(-c2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,370.0,370.0,370.0,4.4035087719298245,-0.0033357070103812,0.432624298839295,0.6730083234244923,11.12960760998809,7.0653983353151,-59.09988109393579,-2.365115239001188,-0.0635978278958399,-5.908213901916425,0.0217383003476077,-2.651475481098488,-0.0271753225701873,0.0321684105246961,-0.1548742788330316,-0.0945184652856866,-0.1513808628884325,-0.1628780154272876,0.6527107515877443,0.3095098876552132,1.013541320252744,1.015334697518976,0.5657698555367393,0.7772082346108107,0.9957609787569762,0.946099240087404,0.5420788244385641,0.8808975711306553,1.139185253496162,1.0051850634983928,1.0653951584646109,-0.3913119910583952,0.995389993532626,5.669525532838327,0.1362396219281604,0.0,0.2759391120194792,-3.563272494038813,0.0,1.547211628474966,13.21309725961602,0.4629734313171282,0.6578947368421053,0.0,0.4137931034482758,0.7417163794595494,40.48591344272312,0.0,23.628718917406022,32.117977480429595,31.530745771174235,11.126902983393991,0.0,1.312680189830453,0.1149436361939719,0,0.0476190476190476,0.0779629629629629,0.0468468468468468,0.0370167427701674,0.0300483974684401,0.0169988022090556,0.0134934842249657
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,268.0,268.0,268.0,4.313432835820896,0.2150299739722502,0.7879110933654303,-3.0400000000000005,17.95918367346939,-23.526530612244915,-217.55020408163264,-8.971961080816332,-0.7239255494112012,-7.8968288596116,0.0254113414743831,-1.360259039234713,-0.0068699984901102,0.0159557147508954,-0.179684627334315,-0.0125756263603873,-0.0415148865217286,-0.0845372291224561,0.7536572798395079,0.3321034282393958,1.0101351351351349,0.9895554589242704,0.5700120320074762,0.8496504081359563,0.98160879164994,1.0296233916733255,0.5902941877505017,0.9468937389023738,1.1452636484391543,0.9242447305186008,0.9278348831573846,-0.4949467044582884,0.9953896911346926,5.6876776899460735,0.1065176990381922,0.0,0.2789308196724204,-3.430652570413007,0.0,1.645044778374653,13.309774951057566,0.4289693593314764,0.6630434782608695,0.0,0.4571428571428571,0.7859935715521971,34.92246195102613,0.0,23.628718917406022,32.117977480429595,31.530745771174235,0.0,22.99804733313562,1.330988917068039,0.0949380111608056,0,0.0980392156862745,0.0694444444444444,0.0449864498644986,0.0327988748241912,0.0262337112622826,0.0166329816950934,0.0119101508916323
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)C6CC7C(=O)N(C)C(=O)C7CC6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,276.0,276.0,276.0,4.302631578947368,-0.0725358117328848,0.727760027520433,-5.520000000000002,21.73499999999996,-31.387500000000017,-263.535,-8.315424914999998,-0.4791610710309889,-7.98267743565459,0.0225735459700964,-2.593638291134967,0.0147909584302498,0.0281428381786804,-0.1585219677559906,-0.0311727424431915,-0.0412718381150307,-0.0720163188476343,0.7664050912016319,0.3491646022721072,0.9781438415159344,0.9832595276435856,0.5616720436044393,0.8579889393974356,0.9811816506521632,1.01289321236884,0.5746653671094301,1.0067439468253645,1.119739020022316,0.8527046963160329,0.9175555557169158,-0.4942679835822814,0.9953894318995824,5.677351633136219,0.1001289682491436,0.0,0.2776591713660506,-3.368684476052591,0.0,1.6958304888924511,13.390947506779742,0.416767922235723,0.6538461538461539,0.0,0.475,0.8127443751081724,34.92246195102613,0.0,23.628718917406022,32.117977480429595,31.530745771174235,11.126902983393991,22.99804733313562,1.3436227415363708,0.0839840122496183,0,0.1034482758620689,0.0641466208476517,0.0416425120772946,0.0329166666666666,0.0251411086522962,0.0157165680124863,0.0109611663902708
