smile,value_min,value_max,value_mean,wavelength,nSpiro,ATSC5c,ATSC8dv,ATSC6d,ATSC8d,ATSC6Z,ATSC3v,ATSC6se,ATSC8p,ATSC6i,AATSC7c,AATSC3dv,MATS7d,MATS4s,MATS2v,MATS7are,MATS3p,MATS1i,MATS4i,GATS2c,GATS3c,GATS4c,GATS3d,GATS5d,GATS6d,GATS3Z,GATS3v,GATS4v,GATS1se,GATS6se,GATS8se,GATS4are,GATS3p,GATS4p,GATS3i,GATS7i,GATS8i,BCUTdv-1l,BCUTs-1l,NdssC,NaaO,SsssCH,SdsssP,MAXdO,ETA_shape_y,AETA_beta,AETA_eta,CIC3,CIC5,PEOE_VSA6,PEOE_VSA9,SMR_VSA3,SlogP_VSA4,n6aHRing,nARing,n6ARing,n5AHRing,n6AHRing,nFaHRing,n10FARing,nG12FAHRing,JGI7,JGI8,JGI10
Cc1ccc(Oc2ccc(N3C(=O)c4cc(Cl)c(-c5cc6c(cc5Cl)C(=O)N(C)C6=O)cc4C3=O)cc2)cc1,80.0,80.0,80.0,496.0,0,0.2643804131909335,8.55692729766804,1.9932286857494617,1.5247768544167448,60.75592489996923,-632.1019479951536,-0.0740948698060939,-1.9545304702944184,-14.532130236139258,0.0038702965003894,-0.2895747599451301,-0.0145216485642017,0.0292905815322993,0.1234814409466567,0.1995854715343682,-0.1325794488640035,-0.1237679942972342,0.028577281986579,0.7948796750355205,1.275231717203649,1.1628813428771976,1.1654034999370515,0.9049834400814464,0.9054587465100606,0.8798646750193527,0.9674881176790626,0.961238873300631,0.603748906435148,0.9448650207705344,1.0868526408692043,1.30827876996908,1.0328533482754552,0.8983290539427632,1.1458228615363737,1.0467096418591473,1.0981154264388633,0.7730751441893648,1.2948859000810156,4,0,0.0,0.0,13.412812393900577,0.4657258064516129,1.4615384615384617,0.8136598592487173,0.3773644737601209,0.1668381579706475,40.89806540908525,27.941192241471544,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.0178623918703283,0.0108905240100575,0.0078614189819263
Cc1c(C)c(C)c(N2C(=O)c3cc(Cl)c(-c4cc5c(cc4Cl)C(=O)N(C)C5=O)cc3C2=O)c(C)c1C,80.0,80.0,80.0,469.0,0,0.0304652636318236,-77.08408567108528,12.114149821640904,-2.6682520808561243,370.0190249702735,-668.9357939715826,0.1773024744351943,-0.4260604013994384,25.997348694762323,0.0007537733866833,-0.4349010066333174,-0.0033214662185007,0.0241717965290701,0.3927671766922391,-0.1254297323374181,-0.1564109344918597,-0.1126440364336125,-0.1655348094672507,0.718864328482175,1.1635749776694029,1.1213556402738447,1.4402604397693428,0.8657049310011427,0.8591611409491109,0.8021254139826036,0.9546001244986732,1.1591682046783214,0.5414438640962156,1.0013615091060826,1.1487819421874967,1.1820267490852303,1.0495047209442816,1.0838851405338128,1.2372299766961377,0.9387710203460464,1.077559745705934,0.7730751441893697,1.2948858984354892,4,0,0.0,0.0,13.648183404164644,0.5580260303687635,1.3333333333333333,1.050585239035119,1.2778126541112895,0.4918849140169117,23.20187978046503,27.941192241471544,4.899909730850478,34.61868599845312,0,2,0,2,0,0,0,0,0.0179825135182278,0.0128383108293822,0.0088740377965967
Cc1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,80.0,80.0,80.0,429.0,0,0.4626266237409631,0.0,-3.1415192507804344,1.5744016649323649,-174.0,-776.4753241126355,-9.099697336108225,-3.417647421799208,-82.37836868143185,0.002351329486061,-0.0915492957746478,0.07908171640566,-0.0768907223139353,0.1449230276988034,0.3667799606989863,-0.1869766296350715,-0.0343526142478075,-0.1217508966863957,0.6852530702267505,0.9983985146221096,0.9274942135235794,1.1488171989684584,1.0042141910769316,1.0378140758129015,0.7003980404164114,1.0514003546687796,1.0704384832035898,0.5371948074831232,1.4608395640483511,0.8064192068469651,0.9521527615266836,1.1155277342072254,1.0520557117305325,0.8467770203238943,0.9881718574006012,0.8281658667423674,0.9953898850245292,1.215742254933063,4,0,0.0,0.0,13.424998539819969,0.4433781190019195,1.3295454545454546,0.9251498588840588,0.9440213711771096,0.3390250001395802,35.89528683400505,39.06809522486554,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.0163009831125432,0.012249097169732,0.0095765373795676
Cc1ccc2oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3c(=O)c2c1,81.0,81.0,81.0,800.0,0,0.3143179981457041,11.77777777777778,0.6481994459833809,2.6675900277008315,-60.44444444444444,-720.2749862740845,-1.7686817777777777,-1.1171476394840716,-14.3543846326291,0.0038584767544601,-0.1925925925925924,0.0055403123680878,0.0074693222305261,0.1334218139525737,0.1687399333443063,-0.2006223302278045,-0.1048668396992962,0.0024288286576978,0.826932840529542,1.227912599134404,1.0611009463348653,1.1812657317511688,0.9708737864077668,0.9400388349514562,0.8170818505338078,0.9852048598102212,1.0184498178778854,0.592649739261208,1.1035323851078414,1.1279069698569149,1.2494277958537374,1.1230695072791097,0.983327905127244,1.1535489946792092,1.026257485350955,1.0877087125507374,0.9953899883644696,1.3721288931199982,4,1,0.0,0.0,13.492529631113236,0.5081967213114754,1.4807692307692308,0.7814563469755202,0.6229785088478401,0.2019258772688932,23.762552697081823,38.71364067040113,4.899909730850478,6.923737199690624,1,2,0,2,0,1,0,0,0.0155035228377065,0.0112092676576803,0.0085494835600543
Cc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,48.2,48.2,48.2,400.0,0,0.2160126102660154,-4.206280991735538,-4.616528925619834,-7.9699173553719005,-88.54380165289255,-619.448861100574,-8.169107649586783,-1.1067322135912503,-107.28317570936042,0.0030909637467133,0.3809071982840198,-0.2617217797878499,0.2667164815312369,0.1690176997163598,0.4873905464083202,-0.2320403981669219,-0.0474554131201368,0.0654117502042323,0.8107657648976997,1.3194380017789844,0.8247140531539903,1.4277120776703105,0.8123775742495629,1.0712319339298,0.6599922009784229,1.0231293091498952,1.0216400784376265,0.5532407113995569,1.3441909035205457,0.82430176311339,0.8497892181773836,1.1958111858954577,1.0957614248973646,1.045722625383694,1.048847130735504,1.0132336972040077,0.9953900232193602,1.0870581701057496,4,0,0.0,0.0,13.131070010470264,0.3919846280538017,1.2692307692307692,0.971428157552082,0.8686261365603158,0.5276281819755262,29.82891976554344,27.941192241471544,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.0231053358843537,0.0105362129419669,0.0083292645598632
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cccc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,85.0,85.0,85.0,450.0,0,0.3883788937976187,-187.11763596946,-4.78141200867188,27.396078801018003,-331.646243755302,-892.8349631122915,-12.132009174474533,3.429929578954492,-122.30933572853856,0.0065231131172967,-0.0709241101232463,0.1030051460239268,-0.0406273081324921,0.0455540013678369,0.2770427517928122,-0.1553432007790647,-0.0181081821237811,-0.0841139155792885,0.8010007597777986,1.1773346429949365,0.9447331429509364,1.2397094970076945,0.954048084608358,0.901363112233692,0.7281779210815791,1.026393023392192,1.0188651543319742,0.566730677680268,1.119980433671408,1.2598627077134283,0.9299425414722629,1.0958995858366678,1.001483007174165,0.8582735584261756,0.9301974941975618,1.031644485044562,0.9953888576850928,1.1143951080531374,4,0,0.0,0.0,13.763353829096523,0.3605412483631603,1.3150684931506849,1.1268289145934365,1.0441638351615028,0.4905759709998136,66.2271221763131,39.06809522486554,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.0149079715819181,0.012485827664399,0.0094056982172176
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cccc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,85.0,85.0,85.0,450.0,0,0.0861175131786143,-245.44,-2.413333333333334,23.040000000000006,-299.8533333333333,-934.0530236584156,-10.364033659863953,4.349877645104129,-108.24305589816792,0.0070699522042521,-0.0776693766937669,0.0975164086596793,-0.0641010972279063,0.044352904611893,0.3183624087341401,-0.1664698747939062,-0.0181351146210798,-0.0827162007348061,0.8074341206500243,1.156434722374352,0.9521326370080448,1.234336945395503,0.954993722506014,0.8874204734729542,0.7258077686233843,1.0286880557340077,1.0001793712707503,0.5698548677193735,1.0990922114855288,1.248588869632676,0.9659314836299296,1.1074230585511178,0.9866192625148982,0.8657236990818501,0.9395310501330936,1.0180015111460594,0.9953888037971664,1.114395093778569,5,0,0.0,0.0,13.740924864729427,0.3664869466515325,1.3166666666666669,1.1282366896357576,1.0242750002060452,0.4812316667902943,66.2271221763131,39.06809522486554,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.0153165287093858,0.0124305674650812,0.0093183670103553
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cccc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,85.0,85.0,85.0,450.0,0,0.6826653727380125,-228.64016272189352,1.423076923076925,21.50184911242604,-319.7307692307693,-804.8365218123542,-10.552288000000011,4.121197075182929,-113.28143599463571,0.0064413137655115,-0.1614045919115848,0.1040074348251053,-0.0495698641257999,0.0331835309382093,0.2932073821624874,-0.1504653837777886,-0.0265186969690325,-0.0915402194615969,0.8114954843969868,1.2309807701935185,1.027016810801432,1.2327171141046127,0.9518390028953408,0.8718878930146534,0.7571947008681541,1.0154602480674857,1.00012906158106,0.5867959973724369,1.0958179031665711,1.252786639232106,0.967192203824821,1.0928837432358751,0.9993173466172918,0.865681057847131,0.9420591881397208,1.0298506503047529,0.9953888362577,1.114395102521457,4,0,0.0,0.0,13.689998938803502,0.3569062364971915,1.3175675675675675,1.1213919763363185,1.048640865634246,0.4858588943555846,54.09438803938988,39.06809522486554,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.0153076518377135,0.0124320185497434,0.0089029180695847
Cc1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1C,80.0,80.0,80.0,400.0,0,0.2220597958715702,43.55468959956998,-0.9247514109110408,-1.3179252889008333,-39.19269013705993,-839.8853273335747,-7.53981664176297,-2.6683218680510974,-108.42626470666043,0.0023745463133919,0.232220077691725,-0.1771892190997711,0.2783677658267754,0.2788056563550196,0.4458011710640594,-0.2340947754468964,-0.0461677144181207,0.0556973534619313,0.805976707340454,1.339779437878566,0.8391595794930282,1.4457532571881115,0.8357112315331118,1.0150298437131862,0.6651030402208534,1.0397233296694453,1.0585740011505624,0.5412504595861027,1.2508850477278086,0.7675079595368809,0.8117134036872545,1.223905926214138,1.1235293865308529,1.085467202011404,0.976654735604407,1.0080294356844377,0.9948221409569756,1.0870579138560124,4,0,0.0,0.0,13.394592308278275,0.425123280560602,1.2317073170731707,1.0764958998863985,1.160557172450348,0.631628278901327,18.19910120538483,27.941192241471544,4.899909730850478,20.771211599071872,0,2,0,2,0,0,0,0,0.0227491294136702,0.0105305202621907,0.0094280803371712
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)cc3)(c3cccc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,97.0,97.0,97.0,450.0,0,0.6398672566986554,-132.43016581632654,-3.875,18.171875,-399.8852040816327,-855.9814221934384,-20.373434306122466,2.46242180891571,-254.6775955182651,0.0063307274853596,0.1317820971672251,0.0042694334605711,0.0695846107766038,0.0565694171705177,0.3261324579483028,-0.166364517776162,-0.0106048582051626,-0.038714940739996,0.8173428249346092,1.2357485881727326,0.8619089488324688,1.3314949501913067,0.8828268936346887,0.911470361816782,0.6795549770166375,1.027662370201614,1.0168829140051787,0.5852565606444003,1.1480106996531294,1.0402035078139142,0.8734210576165319,1.1232968758070494,1.036757180326403,0.9057020892421987,0.9052656870662,0.9905083922810932,0.9953886509259108,1.087053280354225,4,0,0.0,0.0,13.893442816354522,0.3282988871224167,1.2439024390243902,1.2672240547259694,1.1300752234847191,0.6074919644402472,66.2271221763131,39.06809522486554,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.018401964610981,0.0119044904040798,0.0094078920518314
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,80.0,80.0,80.0,450.0,0,0.0213536827475216,-373.939124243503,-15.94241723033108,31.75765396938413,-119.753292986828,-1130.6869962038386,-3.732075075827705,2.4210006152819927,-13.657239983538812,0.007594716200999,-0.1538401910908485,0.0779009185595142,-0.0765948294731383,0.0561369282212504,0.3341830680116802,-0.1702325485346636,-0.0139093538105948,-0.0746627215156242,0.7736716477455717,1.113432955402128,0.8910108332029487,1.1801120831055223,1.0398386833069924,0.97499620541361,0.7191953100532414,1.058271530690602,1.0188189801849483,0.5773302182682079,1.0525862184173254,1.3557395039460378,0.944010893357678,1.112300813758319,0.9770812785855794,0.848862776022553,0.9346865735644024,1.10669514987313,0.9953887851659292,1.1143754297920323,4,0,0.0,0.0,13.775292846942223,0.3608549874266557,1.2824675324675323,1.1929091743723812,1.189048113370827,0.5781529482560774,48.02802097092827,44.63154671656253,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.0143503539627233,0.012537023853469,0.009344423832933
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,85.0,85.0,85.0,450.0,0,-0.2809076978714826,-433.8888888888889,-13.532664609053494,27.36574074074074,-92.92592592592597,-1173.4711366230242,-2.151778572016468,3.340403891587375,0.6466845739705711,0.0080953338097243,-0.1631393298059965,0.0733580829528064,-0.0979430122365061,0.0549526844777867,0.369639523710243,-0.1809600362006389,-0.0140100900447599,-0.0742182320186932,0.7807225593969633,1.0972169948181612,0.8997504340968074,1.1764263764915597,1.041477273237642,0.9618040934250895,0.7179981329637757,1.060528529713667,1.0002669370460386,0.580704250889404,1.038053417748947,1.3441145311032014,0.9765071448495892,1.123164568406226,0.9632602380861334,0.8552563711132227,0.943400979578401,1.0939538209863096,0.9953887312903948,1.114375416671398,5,0,0.0,0.0,13.752863882575127,0.3665621164598393,1.2848101265822784,1.1933893922987449,1.167028703863961,0.5674464121772615,48.02802097092827,44.63154671656253,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.0147113905085843,0.0124860407822276,0.0092636187402027
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,85.0,85.0,85.0,450.0,0,0.3156401616879155,-417.61551227181405,-9.663988121233292,25.77150842868373,-109.07170931959116,-1037.543378646801,-2.280450202463109,3.080881452996445,-5.3841837729079245,0.0075218002551731,-0.2507501711658152,0.0786184869800705,-0.0865217850862865,0.043923166084113,0.3485719075656734,-0.1663303082156746,-0.0217114185375053,-0.0824785462372576,0.7854037687606628,1.1683352121782238,0.9690468673030448,1.1736195782685117,1.041689417862939,0.9508324517917762,0.7481923114633309,1.0470159245540778,0.9992479181820754,0.5957413446975779,1.0358592381656366,1.349765448346012,0.979812687833335,1.109843813571778,0.975189233433022,0.8563560592305903,0.9464553001642362,1.106334251052003,0.9953887637434622,1.1143754247075734,4,0,0.0,0.0,13.701937956649203,0.3573602656336472,1.2852564102564104,1.1871844697773324,1.1920455609498566,0.572749649674245,35.89528683400505,44.63154671656253,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.0146891073502571,0.0124881837100121,0.0088693151611811
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)cc3)(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,85.0,85.0,85.0,450.0,0,0.2728420456485584,-334.3791304347826,-15.339962192816635,22.66434782608696,-217.83032136105857,-1103.4041680078974,-13.311282916899824,1.3158632289371992,-162.55829550934902,0.0072849036575298,0.0339315331226801,-0.007468482386214,0.0254338949755451,0.0670298930637556,0.3458203388090331,-0.1779070371257333,-0.0078566921323914,-0.0407772675373195,0.793102153750948,1.1789118201173312,0.8231947042774658,1.276656674991841,0.951608346616791,0.966033750523018,0.6785636741324127,1.0589286338158583,1.0198441561186704,0.5985663225411333,1.0959577245565697,1.142852379788195,0.8947827094339064,1.138047235536902,1.0146380401694426,0.8992981243828817,0.9101726566733112,1.048028296935862,0.9953885784543116,1.0870527098442486,4,0,0.0,0.0,13.905381834200224,0.3297587131367294,1.2180232558139534,1.3257716178783547,1.2556837216861565,0.6851651088649664,48.02802097092827,44.63154671656253,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.0175423534798534,0.0119972138634163,0.0093534430403117
Cc1cc(C(c2ccc(C(C)(C)C)cc2)c2cc(C)c(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C)c2)cc(C)c1C,80.0,80.0,80.0,414.0,0,-0.3592641956748303,-30.03367687617944,-5.943388009870812,-16.88169545652489,318.7310204674119,-1997.4351567242,2.927804971403686,3.5884914539686594,89.54494867691125,0.0001712339287591,0.0402547134289714,-0.0916125766298275,0.0906570173600818,0.3067468966510968,0.0854955318846465,-0.2447571767531379,-0.0678625114247443,0.0652106361628326,0.7389291830898025,1.106743964607257,0.971044862156634,1.2508408164465532,0.8268509621341232,1.0177056228830303,0.971722826376966,1.1661012608593475,0.964576864115444,0.5497374095665669,0.8815239594878638,0.7085205522551766,1.0006033868558395,1.2580998796642202,0.9550958772043322,1.3092458069115112,1.2941280876920254,0.9350427075047628,0.9886498435982166,1.1825504791400403,0,0,-0.0670037557727649,0.0,13.75837263024548,0.4761171032357472,1.3222222222222222,1.1817158856774503,1.477619987366693,0.8411269581701806,69.30214814676475,27.232283132542747,9.13419929558271,34.61868599845312,0,0,0,0,0,1,0,0,0.0196352115407566,0.0147427401891687,0.0070681099331237
Cc1c(C)c(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1C,83.9,83.9,83.9,400.0,0,0.2089774486892747,78.85453330363109,11.638449543328132,5.076631766540434,222.78970817554017,-551.6398884707949,-5.812212850969031,-4.152219714565144,-100.62807036830998,0.001872896488421,-0.0210981682823246,-0.1268643812960457,0.2755958283695089,0.3534306107330957,0.4096271888836389,-0.1794717018685046,-0.0449130384346196,0.0341986995425369,0.8033683024130177,1.3485083629920345,0.855056564569991,1.5828015190536469,0.7895241317095172,0.8993858169437903,0.6375333521564199,0.99712648256779,1.1802868688634676,0.532515000512893,1.101765418837393,0.7260437011022862,0.7916508064237205,1.1981169126598152,1.2229581690282734,1.100911414660206,0.9279957946999904,1.008143075864954,0.9946729314414002,1.0870576624037158,4,0,0.0,0.0,13.658114606086286,0.4548363278365739,1.197674418604651,1.196638083335741,1.546610581235547,0.7170014927956387,12.13273413692322,27.941192241471544,4.899909730850478,34.61868599845312,0,2,0,2,0,0,0,0,0.0224253053494124,0.0105253450987577,0.0101431826684351
Cc1cc(C(c2ccc(C(C)(C)C)cc2)c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,80.0,80.0,80.0,395.0,0,0.0654973628501317,37.356110533009584,-0.7034339229968816,-2.498439125910509,238.03734535784488,-2133.351892088161,-0.8932101634871066,0.6943665572600235,65.89616739960965,0.000226543497568,-0.0368172542990441,-0.0700021774709027,0.0979856846058869,0.2712879566205765,-0.0717900350052374,-0.2276063333724511,-0.049641683622853,0.0481560819604447,0.7637633019447863,1.1398840727282342,0.992333700957454,1.26634841799873,0.8372353401663966,1.0067111318536548,0.9735183062504216,1.1438120548413873,0.983226698276834,0.5488227243799779,1.0167563290241133,0.830173309302797,1.0144200409709196,1.222831141472009,0.9723875425630428,1.2677385274440696,1.2459358491447885,0.9989929525224734,0.988648320475062,1.1825493793155148,4,0,-0.0532511541903368,0.0,14.101986873412391,0.4587280108254399,1.3137254901960784,1.187451278242129,1.4262629994778022,0.686167070194891,81.43488228368798,27.941192241471544,4.899909730850478,34.61868599845312,0,2,0,2,0,0,0,0,0.0183949042579994,0.0139038214263994,0.0077010606303535
Cc1cc(C(c2ccc(C(C)(C)C)cc2)c2cc(C)c(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,80.0,80.0,80.0,408.0,0,-0.2364697869440958,12.886426592797768,0.6731301939058196,-5.5346260387811625,300.8541828254847,-2200.911422498876,1.716889877451525,1.601947340877786,81.14617235654326,0.0008584686525389,-0.0061363469222659,-0.0772851678427751,0.0591714308919727,0.2702853431672311,0.097774653806982,-0.2401715386973009,-0.0486982777643231,0.0590171985874071,0.7781386881332814,1.0840853998170388,0.9865057552568928,1.2557184640767958,0.8344310888197084,0.9851325652671612,0.9503599812824992,1.14178533699546,0.967217481270317,0.534112697004176,0.8669894463544017,0.7950369940701684,1.0725988118856438,1.2340083860406137,0.9571916686927706,1.2803337285298182,1.2570979361058447,0.9857066554603384,0.9886479656221844,1.1825491361599676,5,0,-0.0858816933365171,0.0,14.079557909045295,0.4633507853403142,1.3160377358490567,1.1845400743410208,1.3962364100151108,0.6717214476644751,81.43488228368798,27.941192241471544,4.899909730850478,34.61868599845312,0,2,0,2,0,0,0,0,0.018868052540165,0.0132265614833642,0.0076535643576842
Cc1cc(C(c2ccc(C(C)(C)C)cc2)c2cc(C)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,80.0,80.0,80.0,410.0,0,0.3592447500783412,18.63603440470801,4.110004526935258,-4.38207333635129,246.69307378904483,-2131.086005392453,0.8521651570846581,-0.3856630575308566,75.92170635201343,-0.0002242612089492,-0.0739807258594038,-0.0844623623451601,0.0951460637726636,0.2587891788467034,-0.0252220274553473,-0.2235028367411544,-0.0695129935652177,0.0470799738528713,0.787559702524679,1.256168862754432,1.113356015291292,1.255156890145139,0.8270707868194281,0.9716186839012928,0.9943098107528624,1.137569461199161,0.9731993050405664,0.6033240129606521,0.8166338774197515,0.7520485782807326,1.0276219136117235,1.2201755525407771,0.96947879724029,1.2700453675113357,1.2552553400652169,1.0145773940451035,0.9886481793057276,1.1825492822118997,4,0,-0.0616813566361804,0.0,14.028631983119372,0.4526034712950601,1.3173076923076923,1.1772054790750852,1.3685367973556968,0.6788674205119714,69.30214814676475,27.941192241471544,4.899909730850478,34.61868599845312,0,2,0,2,0,0,0,0,0.0197066326530612,0.012414063627948,0.0076002448729721
Cc1ccc(C(c2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2)c2ccc(C(C)(C)C)cc2)cc1,80.0,80.0,80.0,508.0,0,-0.5039262817206991,-89.45050585201349,0.0702241618726446,-19.07875421543344,124.37056139654834,-1707.0887174656125,3.697604727633408,1.6709682964289303,15.98848047943438,0.001122091838955,0.2040825921088691,-0.0831670582177453,0.1101968274978501,0.1937277475238646,0.2333034320285329,-0.2436262613870103,-0.077186846399345,0.0560027949009536,0.7474715193937813,1.0916644465543048,0.8618280532357329,1.1684836323340029,0.7352844480681732,0.8548585747048334,0.9528676994325568,1.1362523348033915,0.9347667845993072,0.544363144441812,0.562226357257064,1.033083200965173,0.9581480184786844,1.2210999558141251,0.9323308357932968,1.2361229147395685,1.057789937702939,0.9619189895816224,0.9892666250308192,1.1825512516241652,0,0,-0.0436704224394319,0.0,13.378974099483312,0.4227504244482173,1.4024390243902438,0.9484107244335204,1.2220867038099774,0.7154082749221304,86.99833377538499,27.232283132542747,9.13419929558271,6.923737199690624,0,0,0,0,0,1,0,0,0.0207257754292193,0.0130147924431586,0.0083412406897255
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c2ccc(C(C)(C)C)cc2)cc1,80.0,80.0,80.0,438.0,0,-0.0776436357095744,-15.181679622008842,6.848955951836612,-11.156073769242486,43.67245846669712,-1810.930717800725,-0.0482632318244208,0.3199345177681056,-10.802735755310804,0.0008993090068193,0.1028668024552797,-0.028921957363437,0.118494143070209,0.1629740056011369,0.0194903874898197,-0.2214546014138706,-0.0564889148080833,0.0373167690863599,0.772197177008169,1.126378162428897,0.884407884009089,1.1981601286414123,0.7569984195371193,0.8361338993969406,0.957851757261259,1.1170189163664168,0.9629657955074842,0.5424376816849933,0.7195354946338086,1.1562418123139973,0.9691118050571482,1.1890182434997625,0.9582743432699184,1.2020616079049062,1.035530308375976,1.0223960438427993,0.9892635780211488,1.182550142120679,4,0,-0.0299178208570038,0.0,13.722588342650225,0.4108983799705449,1.3829787234042554,0.9708882366084034,1.1946685922284983,0.553012191598409,99.1310679123082,27.941192241471544,4.899909730850478,6.923737199690624,0,2,0,2,0,0,0,0,0.0189129818594104,0.0123043699976185,0.0088163197632894
Cc1cc(C2(c3cc(C)c(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)c(C)c3)c3cc(O)ccc3-c3ccc(O)cc32)cc(C)c1C,41.6,54.5,48.4,400.0,0,0.4230904819494643,-45.29131953775861,-16.989518946519738,-33.148615963450695,209.59446385380272,-1334.051932875226,1.3042435571082815,-6.045402249912302,12.216700327159602,-0.0017996068834763,-0.3684857815695619,-0.1354006130125533,0.0246205738214455,0.2007009308009336,-0.1324448527128221,-0.0959395194736075,-0.0087712760225401,0.0139113615985208,0.690888888711435,1.0904774517849505,0.9352395472086684,1.3307768655226282,1.008073205153497,1.017788196359625,0.9387737084397628,1.0031340076154585,1.0265501640456305,0.7194969824673559,0.7626308848993998,0.8477051502732446,0.9745773506990466,1.0588986969970318,1.0074826417359704,1.101247093874732,1.1922948981807897,1.0827656101099905,0.991789975955682,1.1606925016471763,4,0,0.0,0.0,14.488711806342096,0.4294003868471954,1.4027777777777777,1.19207962471466,1.3637524298766008,0.7216319673549831,74.51114508399735,33.356182710868325,4.899909730850478,34.61868599845312,0,3,0,2,0,0,0,0,0.0200752175870348,0.012088355296181,0.007891978952585
